side,qty,rate,time
2,0.2,33475277610,2025-01-10 02:14:27.817
2,0.2,33319288310,2025-01-10 02:14:27.620
2,0.2,33163299000,2025-01-10 02:14:27.418
2,0.2,33007309700,2025-01-10 02:14:27.231
2,0.2,32851320390,2025-01-10 02:14:26.912
2,0.2,32695331090,2025-01-10 02:14:26.591
2,0.2,32539341780,2025-01-10 02:14:26.256
2,0.2,32383352480,2025-01-10 02:14:25.945
2,0.2,32227363170,2025-01-10 02:14:25.636
2,0.2,32071373870,2025-01-10 02:14:25.272
2,0.2,31915384560,2025-01-10 02:14:24.948
1,0.2,30480337360,2025-01-10 02:14:20.314
1,0.2,30324348050,2025-01-10 02:14:20.836
1,0.2,30168358750,2025-01-10 02:14:21.392
1,0.2,30012369440,2025-01-10 02:14:21.886
1,0.2,29856380140,2025-01-10 02:14:22.492
1,0.2,29700390830,2025-01-10 02:14:22.988
1,0.2,29544401530,2025-01-10 02:14:23.263
1,0.2,29388412220,2025-01-10 02:14:23.553
1,0.2,29232422920,2025-01-10 02:14:23.850
1,0.2,29076433610,2025-01-10 02:14:24.044
1,0.2,28920444310,2025-01-10 02:14:24.247
