id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,expired,missed,vspdversion,blockheight,estimatednetworkproportion
123.dcr.rocks,mainnet,2021-04-28,2023-10-29 01:43:53,[3],0.49,False,671,22755,172,0,0,1.2.0+86c25ac5d,812228,0.015618454
big.decred.energy,mainnet,2022-05-01,2023-10-29 01:43:53,[3],0.30000000000000004,False,290,4050,20,20,0,1.3.1,812228,0.0067501515
dcrhive.com,mainnet,2022-06-23,2023-10-29 01:43:53,[3],0.15,False,1460,12531,52,52,0,1.3.0-pre+a254e943f,812228,0.03398352
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2023-10-29 01:43:53,[3],0.9500000000000001,False,187,9781,60,59,1,1.3.1+22d04116b,812228,0.0043526837
decred.stake.fun,mainnet,2021-01-28,2023-10-29 01:43:53,[3],0.5,False,296,28942,174,172,2,1.3.1,812228,0.0068898094
decredvoting.com,mainnet,2021-02-01,2023-10-29 01:43:53,[3],1,False,96,4546,31,30,1,1.3.1,812228,0.0022345327000000003
stakey.net,mainnet,2020-10-22,2023-10-29 01:43:53,[3],1,False,438,29620,215,215,0,1.3.1+209042951,812228,0.010195056000000001
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2023-10-29 01:43:53,[3],0.6900000000000001,False,345,46702,899,126,773,1.3.1+22d04116b,1245064,0.06755434
teststakepool.decred.org,testnet,2020-06-01,2023-10-29 01:43:53,[3],3,False,0,213770,1032,0,0,1.3.0-pre+de79ce74b,1245064,0
ultravsp.uk,mainnet,2020-12-01,2023-10-29 01:43:53,[3],0.30000000000000004,False,337,12377,77,76,1,1.3.0-pre+8f6b0c2e9,812228,0.007844142
vote.dcr-swiss.ch,mainnet,2023-06-30,2023-10-29 01:43:53,[3],0.25,False,331,394,0,0,0,1.3.0+43d3210dc,812228,0.007704483000000001
vsp.dcr.farm,mainnet,2020-12-09,2023-10-29 01:43:53,[3],0.15,False,279,7328,43,42,1,1.3.1,812228,0.006494111
vsp.decredcommunity.org,mainnet,2020-11-05,2023-10-29 01:43:53,[3],0.49,False,533,10950,49,49,0,1.3.0+43d3210dc,812228,0.012406313
vsp.stakeminer.com,mainnet,2020-11-09,2023-10-29 01:43:53,[3],1,False,761,27073,167,167,0,1.3.1+22d04116b,812228,0.017713329
vspd.99split.com,mainnet,2020-11-17,2023-10-29 01:43:53,[3],0.30000000000000004,False,464,25696,157,157,0,1.3.1+22d04116b,812228,0.010800242
vspd.bass.cf,mainnet,2022-05-01,2023-10-29 01:43:54,[3],0.2,False,1197,13155,120,0,0,1.2.0,812228,0.027861832000000003
vspd.decredbrasil.com,mainnet,2020-11-22,2023-10-29 01:43:53,[3],5,False,55,2663,20,20,0,1.3.1+22d04116b,812228,0.0012802011
