id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,vspdversion,blockheight,estimatednetworkproportion
123.dcr.rocks,mainnet,2021-04-28,2023-10-08 01:48:40,[3],0.49,False,303,22499,172,1.2.0+86c25ac5d,806168,0.0066959844000000004
big.decred.energy,mainnet,2022-05-01,2023-10-08 01:48:40,[3],0.30000000000000004,False,351,3843,20,1.2.0,806168,0.0077567347
dcrhive.com,mainnet,2022-06-23,2023-10-08 01:48:40,[3],0.15,False,1312,11690,45,1.3.0-pre+a254e943f,806168,0.028993834000000003
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2023-10-08 01:48:40,[3],0.9500000000000001,False,227,9648,60,1.2.0+86c25ac5d,806168,0.005016464
decredvoting.com,mainnet,2021-02-01,2023-10-08 01:48:40,[3],1,False,123,4481,31,1.2.0,806168,0.002718172
stakey.net,mainnet,2020-10-22,2023-10-08 01:48:40,[3],1,False,519,29311,214,1.3.1+209042951,806168,0.0114693595
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2023-10-08 01:48:40,[3],0.6900000000000001,False,463,40533,873,1.3.1+22d04116b,1229949,0.09055349
teststakepool.decred.org,testnet,2020-06-01,2023-10-08 01:48:40,[3],3,False,0,213770,1032,1.3.0-pre+de79ce74b,1229948,0
ultravsp.uk,mainnet,2020-12-01,2023-10-08 01:48:40,[3],0.30000000000000004,False,218,12219,71,1.3.0-pre+8f6b0c2e9,806168,0.004817573
vote.dcr-swiss.ch,mainnet,2023-06-30,2023-10-08 01:48:40,[3],0.25,False,342,175,0,1.3.0+43d3210dc,806168,0.007557844
vsp.coinmine.pl,mainnet,2021-01-28,2023-10-08 01:48:40,[3],0.5,False,324,28746,174,1.3.1,806168,0.007160063
vsp.dcr.farm,mainnet,2020-12-09,2023-10-08 01:48:40,[3],0.15,False,202,7181,43,1.3.1,806168,0.0044639898
vsp.decredcommunity.org,mainnet,2020-11-05,2023-10-08 01:48:40,[3],0.49,False,663,10551,45,1.3.0+43d3210dc,806168,0.01465161
vsp.stakeminer.com,mainnet,2020-11-09,2023-10-08 01:48:40,[3],1,False,667,26622,165,1.3.1+22d04116b,806168,0.014740006000000002
vspd.99split.com,mainnet,2020-11-17,2023-10-08 01:48:40,[3],0.30000000000000004,False,566,25347,152,1.3.1+22d04116b,806168,0.0125080105
vspd.bass.cf,mainnet,2022-05-01,2023-10-08 01:48:41,[3],0.2,False,1374,12282,118,1.2.0,806168,0.03036397
vspd.decredbrasil.com,mainnet,2020-11-22,2023-10-08 01:48:40,[3],5,False,64,2621,20,1.3.1+22d04116b,806168,0.0014143334
