id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,vspdversion,blockheight,estimatednetworkproportion
123.dcr.rocks,mainnet,2021-04-28,2023-10-15 01:45:55,[3],0.49,False,252,22561,172,1.2.0+86c25ac5d,808164,0.006184808
big.decred.energy,mainnet,2022-05-01,2023-10-15 01:45:55,[3],0.30000000000000004,False,286,3915,20,1.2.0,808164,0.007019266000000001
dcrhive.com,mainnet,2022-06-23,2023-10-15 01:45:55,[3],0.15,False,1074,11952,46,1.3.0-pre+a254e943f,808164,0.026359063000000002
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2023-10-15 01:45:55,[3],0.9500000000000001,False,196,9689,60,1.2.0+86c25ac5d,808164,0.0048104064
decredvoting.com,mainnet,2021-02-01,2023-10-15 01:45:55,[3],1,False,98,4507,31,1.2.0,808164,0.0024052032
stakey.net,mainnet,2020-10-22,2023-10-15 01:45:55,[3],1,False,414,29420,214,1.3.1+209042951,808164,0.010160756
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2023-10-15 01:45:55,[3],0.6900000000000001,False,476,42825,881,1.3.1+22d04116b,1234987,0.09340659500000001
teststakepool.decred.org,testnet,2020-06-01,2023-10-15 01:45:55,[3],3,False,0,213770,1032,1.3.0-pre+de79ce74b,1234987,0
ultravsp.uk,mainnet,2020-12-01,2023-10-15 01:45:55,[3],0.30000000000000004,False,181,12260,72,1.3.0-pre+8f6b0c2e9,808164,0.004442263
vote.dcr-swiss.ch,mainnet,2023-06-30,2023-10-15 01:45:55,[3],0.25,False,266,257,0,1.3.0+43d3210dc,808164,0.0065284083
vsp.coinmine.pl,mainnet,2021-01-28,2023-10-15 01:45:55,[3],0.5,False,274,28808,174,1.3.1,808164,0.0067247516
vsp.dcr.farm,mainnet,2020-12-09,2023-10-15 01:45:55,[3],0.15,False,167,7225,43,1.3.1,808164,0.0040986626000000005
vsp.decredcommunity.org,mainnet,2020-11-05,2023-10-15 01:45:55,[3],0.49,False,525,10692,47,1.3.0+43d3210dc,808164,0.012885016000000001
vsp.stakeminer.com,mainnet,2020-11-09,2023-10-15 01:45:55,[3],1,False,529,26763,165,1.3.1+22d04116b,808164,0.012983188000000001
vspd.99split.com,mainnet,2020-11-17,2023-10-15 01:45:55,[3],0.30000000000000004,False,453,25459,156,1.3.1+22d04116b,808164,0.011117929
vspd.bass.cf,mainnet,2022-05-01,2023-10-15 01:45:55,[3],0.2,False,1148,12571,119,1.2.0,808164,0.028175237000000002
vspd.decredbrasil.com,mainnet,2020-11-22,2023-10-15 01:45:55,[3],5,False,55,2638,20,1.3.1+22d04116b,808164,0.0013498588
