id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,vspdversion,blockheight,estimatednetworkproportion
123.dcr.rocks,mainnet,2021-04-28,2023-10-23 01:42:57,[3],0.49,False,482,22637,172,1.2.0+86c25ac5d,810444,0.012795328000000002
big.decred.energy,mainnet,2022-05-01,2023-10-23 01:42:58,[3],0.30000000000000004,False,278,3991,20,1.3.1,810444,0.007379878
dcrhive.com,mainnet,2022-06-23,2023-10-23 01:42:57,[3],0.15,False,1167,12226,48,1.3.0-pre+a254e943f,810444,0.030979559
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2023-10-23 01:42:58,[3],0.9500000000000001,False,181,9740,60,1.3.1+22d04116b,810444,0.0048048845
decredvoting.com,mainnet,2021-02-01,2023-10-23 01:42:58,[3],1,False,99,4530,31,1.3.1,810444,0.002628086
stakey.net,mainnet,2020-10-22,2023-10-23 01:42:57,[3],1,False,367,29531,214,1.3.1+209042951,810444,0.0097425
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2023-10-23 01:42:57,[3],0.6900000000000001,False,356,45294,891,1.3.1+22d04116b,1240745,0.06791301
teststakepool.decred.org,testnet,2020-06-01,2023-10-23 01:42:57,[3],3,False,0,213770,1032,1.3.0-pre+de79ce74b,1240745,0
ultravsp.uk,mainnet,2020-12-01,2023-10-23 01:42:58,[3],0.30000000000000004,False,283,12311,74,1.3.0-pre+8f6b0c2e9,810444,0.0075126095000000006
vote.dcr-swiss.ch,mainnet,2023-06-30,2023-10-23 01:42:57,[3],0.25,False,250,319,0,1.3.0+43d3210dc,810444,0.006636581000000001
vsp.coinmine.pl,mainnet,2021-01-28,2023-10-23 01:42:57,[3],0.5,False,249,28876,174,1.3.1,810444,0.0066100345000000005
vsp.dcr.farm,mainnet,2020-12-09,2023-10-23 01:42:57,[3],0.15,False,186,7265,43,1.3.1,810444,0.004937616000000001
vsp.decredcommunity.org,mainnet,2020-11-05,2023-10-23 01:42:58,[3],0.49,False,497,10835,47,1.3.0+43d3210dc,810444,0.013193523
vsp.stakeminer.com,mainnet,2020-11-09,2023-10-23 01:42:58,[3],1,False,423,26913,165,1.3.1+22d04116b,810444,0.011229095000000001
vspd.99split.com,mainnet,2020-11-17,2023-10-23 01:42:58,[3],0.30000000000000004,False,394,25569,156,1.3.1+22d04116b,810444,0.010459252
vspd.bass.cf,mainnet,2022-05-01,2023-10-23 01:42:58,[3],0.2,False,1088,12888,120,1.2.0,810444,0.0288824
vspd.decredbrasil.com,mainnet,2020-11-22,2023-10-23 01:42:58,[3],5,False,42,2657,20,1.3.1+22d04116b,810444,0.0011149456
