id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,vspdversion,blockheight,estimatednetworkproportion
123.dcr.rocks,mainnet,2021-04-28,2023-10-03 01:43:18,[3],0.49,False,340,22431,172,1.2.0+86c25ac5d,804718,0.008076969
big.decred.energy,mainnet,2022-05-01,2023-10-03 01:43:18,[3],0.30000000000000004,False,380,3780,19,1.2.0,804718,0.009027201
dcrhive.com,mainnet,2022-06-23,2023-10-03 01:43:18,[3],0.15,False,1370,11481,41,1.3.0-pre+a254e943f,804718,0.032545432
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2023-10-03 01:43:18,[3],0.9500000000000001,False,245,9613,60,1.2.0+86c25ac5d,804718,0.0058201686
decredvoting.com,mainnet,2021-02-01,2023-10-03 01:43:18,[3],1,False,140,4458,31,1.2.0,804718,0.0033258107
stakey.net,mainnet,2020-10-22,2023-10-03 01:43:18,[3],1,False,574,29218,213,1.3.1+209042951,804718,0.0136358235
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2023-10-03 01:43:18,[3],0.6900000000000001,False,476,38872,868,1.3.1+22d04116b,1226347,0.09322366
teststakepool.decred.org,testnet,2020-06-01,2023-10-03 01:43:18,[3],3,False,1,213769,1032,1.3.0-pre+de79ce74b,1226347,0.00019584803
ultravsp.uk,mainnet,2020-12-01,2023-10-03 01:43:18,[3],0.30000000000000004,False,239,12176,70,1.3.0-pre+8f6b0c2e9,804718,0.005677634
vote.dcr-swiss.ch,mainnet,2023-06-30,2023-10-03 01:43:18,[3],0.25,False,296,120,0,1.3.0+43d3210dc,804718,0.0070317140000000005
vsp.coinmine.pl,mainnet,2021-01-28,2023-10-03 01:43:18,[3],0.5,False,358,28694,174,1.2.0-pre+a06a62bfd,804718,0.008504573000000001
vsp.dcr.farm,mainnet,2020-12-09,2023-10-03 01:43:18,[3],0.15,False,169,7153,42,1.3.1,804718,0.0040147286
vsp.decredcommunity.org,mainnet,2020-11-05,2023-10-03 01:43:18,[3],0.49,False,723,10436,45,1.3.0+43d3210dc,804718,0.017175436000000002
vsp.stakeminer.com,mainnet,2020-11-09,2023-10-03 01:43:18,[3],1,False,701,26508,163,1.3.1+22d04116b,804718,0.01665281
vspd.99split.com,mainnet,2020-11-17,2023-10-03 01:43:18,[3],0.30000000000000004,False,559,25250,146,1.3.1+22d04116b,804718,0.013279486
vspd.bass.cf,mainnet,2022-05-01,2023-10-03 01:43:18,[3],0.2,False,1447,12039,113,1.2.0,804718,0.03437463
vspd.decredbrasil.com,mainnet,2020-11-22,2023-10-03 01:43:18,[3],5,False,70,2610,20,1.3.1+22d04116b,804718,0.0016629053
