id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,expired,missed,vspdversion,blockheight,estimatednetworkproportion
123.dcr.rocks,mainnet,2021-04-28,2023-10-27 01:37:07,[3],0.49,False,648,22713,172,0,0,1.2.0+86c25ac5d,811613,0.015376949
big.decred.energy,mainnet,2022-05-01,2023-10-27 01:37:07,[3],0.30000000000000004,False,295,4030,20,20,0,1.3.1,811613,0.0070003085
dcrhive.com,mainnet,2022-06-23,2023-10-27 01:37:07,[3],0.15,False,1480,12411,51,51,0,1.3.0-pre+a254e943f,811613,0.035120193
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2023-10-27 01:37:07,[3],0.9500000000000001,False,190,9767,60,59,1,1.3.1+22d04116b,811613,0.004508673
decred.stake.fun,mainnet,2021-01-28,2023-10-27 01:37:07,[3],0.5,False,305,28918,174,172,2,1.3.1,811613,0.007237607
decredvoting.com,mainnet,2021-02-01,2023-10-27 01:37:07,[3],1,False,98,4540,31,30,1,1.3.1,811613,0.0023255262
stakey.net,mainnet,2020-10-22,2023-10-27 01:37:07,[3],1,False,454,29593,215,215,0,1.3.1+209042951,811613,0.010773356000000001
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2023-10-27 01:37:07,[3],0.6900000000000001,False,324,46199,894,121,773,1.3.1+22d04116b,1243621,0.06264501
teststakepool.decred.org,testnet,2020-06-01,2023-10-27 01:37:07,[3],3,False,0,213770,1032,0,0,1.3.0-pre+de79ce74b,1243622,0
ultravsp.uk,mainnet,2020-12-01,2023-10-27 01:37:07,[3],0.30000000000000004,False,335,12347,75,74,1,1.3.0-pre+8f6b0c2e9,811613,0.007949503
vote.dcr-swiss.ch,mainnet,2023-06-30,2023-10-27 01:37:07,[3],0.25,False,348,365,0,0,0,1.3.0+43d3210dc,811613,0.008257991000000001
vsp.dcr.farm,mainnet,2020-12-09,2023-10-27 01:37:07,[3],0.15,False,271,7309,43,42,1,1.3.1,811613,0.006430791700000001
vsp.decredcommunity.org,mainnet,2020-11-05,2023-10-27 01:37:07,[3],0.49,False,559,10914,48,48,0,1.3.0+43d3210dc,811613,0.013264991
vsp.stakeminer.com,mainnet,2020-11-09,2023-10-27 01:37:07,[3],1,False,775,27007,166,166,0,1.3.1+22d04116b,811613,0.01839064
vspd.99split.com,mainnet,2020-11-17,2023-10-27 01:37:07,[3],0.30000000000000004,False,464,25654,157,157,0,1.3.1+22d04116b,811613,0.011010654
vspd.bass.cf,mainnet,2022-05-01,2023-10-27 01:37:07,[3],0.2,False,1220,13069,120,0,0,1.2.0,811613,0.028950429000000003
vspd.decredbrasil.com,mainnet,2020-11-22,2023-10-27 01:37:07,[3],5,False,56,2660,20,20,0,1.3.1+22d04116b,811613,0.0013288722
