id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,vspdversion,blockheight,estimatednetworkproportion
123.dcr.rocks,mainnet,2021-04-28,2023-10-22 01:49:18,[3],0.49,False,464,22621,172,1.2.0+86c25ac5d,810182,0.012600136000000001
big.decred.energy,mainnet,2022-05-01,2023-10-22 01:49:18,[3],0.30000000000000004,False,265,3983,20,1.3.1,810182,0.007196198000000001
dcrhive.com,mainnet,2022-06-23,2023-10-22 01:49:18,[3],0.15,False,1112,12185,48,1.3.0-pre+a254e943f,810182,0.030196877
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2023-10-22 01:49:18,[3],0.9500000000000001,False,181,9733,60,1.3.1+22d04116b,810182,0.004915139000000001
decredvoting.com,mainnet,2021-02-01,2023-10-22 01:49:18,[3],1,False,95,4529,31,1.3.1,810182,0.0025797691
stakey.net,mainnet,2020-10-22,2023-10-22 01:49:18,[3],1,False,360,29519,214,1.3.1+209042951,810182,0.009775967
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2023-10-22 01:49:18,[3],0.6900000000000001,False,362,45065,889,1.3.1+22d04116b,1240029,0.07055155
teststakepool.decred.org,testnet,2020-06-01,2023-10-22 01:49:18,[3],3,False,0,213770,1032,1.3.0-pre+de79ce74b,1240029,0
ultravsp.uk,mainnet,2020-12-01,2023-10-22 01:49:18,[3],0.30000000000000004,False,201,12309,74,1.3.0-pre+8f6b0c2e9,810182,0.0054582483
vote.dcr-swiss.ch,mainnet,2023-06-30,2023-10-22 01:49:18,[3],0.25,False,238,314,0,1.3.0+43d3210dc,810182,0.0064630006
vsp.coinmine.pl,mainnet,2021-01-28,2023-10-22 01:49:18,[3],0.5,False,243,28871,174,1.3.1,810182,0.0065987780000000005
vsp.dcr.farm,mainnet,2020-12-09,2023-10-22 01:49:18,[3],0.15,False,167,7261,43,1.3.1,810182,0.0045349626
vsp.decredcommunity.org,mainnet,2020-11-05,2023-10-22 01:49:18,[3],0.49,False,498,10818,47,1.3.0+43d3210dc,810182,0.013523421
vsp.stakeminer.com,mainnet,2020-11-09,2023-10-22 01:49:18,[3],1,False,416,26902,165,1.3.1+22d04116b,810182,0.011296674000000001
vspd.99split.com,mainnet,2020-11-17,2023-10-22 01:49:18,[3],0.30000000000000004,False,395,25557,156,1.3.1+22d04116b,810182,0.010726409000000001
vspd.bass.cf,mainnet,2022-05-01,2023-10-22 01:49:18,[3],0.2,False,1027,12860,120,1.2.0,810182,0.027888663
vspd.decredbrasil.com,mainnet,2020-11-22,2023-10-22 01:49:18,[3],5,False,41,2655,20,1.3.1+22d04116b,810182,0.001113374
