id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,vspdversion,blockheight,estimatednetworkproportion
123.dcr.rocks,mainnet,2021-04-28,2023-10-20 01:41:43,[3],0.49,False,220,22602,172,1.2.0+86c25ac5d,809628,0.006012736
big.decred.energy,mainnet,2022-05-01,2023-10-20 01:41:43,[3],0.30000000000000004,False,250,3959,20,1.2.0,809628,0.0068326546
dcrhive.com,mainnet,2022-06-23,2023-10-20 01:41:43,[3],0.15,False,956,12117,47,1.3.0-pre+a254e943f,809628,0.02612807
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2023-10-20 01:41:44,[3],0.9500000000000001,False,170,9722,60,1.3.1+22d04116b,809628,0.0046462053
decredvoting.com,mainnet,2021-02-01,2023-10-20 01:41:44,[3],1,False,94,4524,31,1.2.0,809628,0.0025690782
stakey.net,mainnet,2020-10-22,2023-10-20 01:41:43,[3],1,False,368,29491,214,1.3.1+209042951,809628,0.010057667000000001
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2023-10-20 01:41:43,[3],0.6900000000000001,False,476,44599,886,1.3.1+22d04116b,1238918,0.09340659500000001
teststakepool.decred.org,testnet,2020-06-01,2023-10-20 01:41:43,[3],3,False,0,213770,1032,1.3.0-pre+de79ce74b,1238918,0
ultravsp.uk,mainnet,2020-12-01,2023-10-20 01:41:43,[3],0.30000000000000004,False,154,12297,72,1.3.0-pre+8f6b0c2e9,809628,0.0042089154
vote.dcr-swiss.ch,mainnet,2023-06-30,2023-10-20 01:41:43,[3],0.25,False,236,295,0,1.3.0+43d3210dc,809628,0.006450026
vsp.coinmine.pl,mainnet,2021-01-28,2023-10-20 01:41:43,[3],0.5,False,252,28849,174,1.3.1,809628,0.006887316
vsp.dcr.farm,mainnet,2020-12-09,2023-10-20 01:41:43,[3],0.15,False,155,7253,43,1.3.1,809628,0.004236246
vsp.decredcommunity.org,mainnet,2020-11-05,2023-10-20 01:41:43,[3],0.49,False,461,10786,47,1.3.0+43d3210dc,809628,0.012599415000000001
vsp.stakeminer.com,mainnet,2020-11-09,2023-10-20 01:41:44,[3],1,False,432,26866,165,1.3.1+22d04116b,809628,0.011806827
vspd.99split.com,mainnet,2020-11-17,2023-10-20 01:41:44,[3],0.30000000000000004,False,394,25532,156,1.3.1+22d04116b,809628,0.010768264000000001
vspd.bass.cf,mainnet,2022-05-01,2023-10-20 01:41:44,[3],0.2,False,1009,12778,120,1.2.0,809628,0.027576594000000003
vspd.decredbrasil.com,mainnet,2020-11-22,2023-10-20 01:41:44,[3],5,False,44,2650,20,1.3.1+22d04116b,809628,0.0012025472
