pool_id,url,hashrate,miners,minpay,id,feetype,workers,income,i_blocks,blocks_nr,lastblock,lastblocktime,blocks_1000,blocks_count,hashrate_average_100_count,hashrate_average_100hashrate_average_1h,hashrate_average_7d,hashrate_average_7d_count,expected_blocks,luck
cedric-crispin.com,https://decred.cedric-crispin.com,7834484036744,81,0.001,36,PPLNS,0,0,19982,21,1062163,1773450663,266,30,83,0,9649702357386.906,168,24.19,5.814957079742605
woolypooly.com,https://woolypooly.com,2857813934080,72,0.05,37,PPLNS%0.9|SOLO%0.9,0,0,16425,0,1062156,1773448603,81,3,83,0,2849142233410.714,168,8.81,-5.814957079742609
suprnova.cc,https://dcr.suprnova.cc,136328807967,3,0.001,8,PPLNS,0,0,19982,0,0,0,0,0,83,0,167463072626.54764,168,0.38,0
