side,qty,rate,time
2,200.0,195000,2024-01-05 05:16:50.782
2,160.0,80000,2023-12-11 00:06:39.486
2,200.0,70000,2023-12-21 23:19:28.877
2,160.0,70000,2023-12-11 00:06:45.484
2,200.0,69900,2024-01-05 16:29:32.798
2,240.0,60000,2024-01-03 05:17:11.499
2,160.0,60000,2023-12-11 00:06:53.486
2,200.0,59900,2024-01-05 07:44:03.812
2,240.0,47000,2023-12-30 15:56:38.866
2,80.0,43600,2024-01-10 01:46:08.705
2,40.0,42900,2024-01-10 01:46:07.683
2,80.0,42300,2024-01-10 01:46:06.681
2,40.0,41600,2024-01-10 01:46:05.740
2,40.0,40900,2024-01-10 01:46:04.781
2,40.0,40200,2024-01-10 01:46:03.772
2,400.0,39400,2024-01-09 17:51:54.813
2,40.0,38200,2024-01-06 19:00:35.794
2,40.0,37200,2024-01-10 01:46:02.782
2,40.0,36900,2024-01-09 13:17:58.166
2,40.0,36700,2024-01-10 01:46:01.779
2,40.0,36200,2024-01-10 01:41:41.117
2,40.0,36100,2024-01-10 01:52:01.127
2,40.0,34800,2024-01-09 21:08:32.853
2,40.0,34700,2024-01-09 21:09:08.160
1,40.0,31100,2024-01-09 13:17:33.312
1,40.0,31000,2024-01-10 01:46:09.238
1,40.0,30900,2024-01-10 01:46:09.817
1,40.0,30400,2024-01-10 01:46:10.396
1,120.0,30000,2024-01-09 19:45:07.270
1,40.0,29900,2024-01-10 01:46:11.628
1,120.0,27500,2024-01-09 19:45:18.257
1,40.0,26800,2024-01-10 01:46:12.231
1,40.0,26200,2024-01-10 01:46:12.762
1,40.0,25500,2024-01-10 01:46:13.333
1,120.0,25000,2024-01-09 19:45:21.646
1,80.0,24800,2024-01-10 01:46:13.926
1,40.0,24200,2024-01-10 01:46:14.532
1,80.0,23500,2024-01-10 01:46:15.074
1,120.0,22500,2024-01-09 19:45:24.868
1,1000.0,20000,2024-01-05 07:43:39.502
1,3400.0,20000,2023-12-30 14:53:56.115
1,720.0,15000,2023-12-21 23:08:07.487
1,1080.0,10000,2023-12-21 23:08:07.512
1,1000.0,10000,2024-01-05 07:43:35.069
1,2000.0,3000,2024-01-05 07:43:18.506
1,2000.0,2000,2024-01-05 07:43:13.811
1,2000.0,1000,2024-01-05 07:43:08.579
1,6000.0,300,2024-01-05 07:40:15.091
1,8000.0,200,2024-01-05 07:40:04.535
1,30000.0,100,2024-01-05 07:39:46.964
