side,qty,rate,time
2,1.0,102908160,2024-09-13 01:18:15.698
2,10.0,102906300,2024-09-12 22:21:45.507
2,10.0,102902220,2024-09-11 09:19:46.528
2,101.0,102131950,2024-09-12 14:00:04.075
2,101.0,102031930,2024-09-12 14:00:03.605
2,101.0,101931910,2024-09-12 14:00:02.935
2,21.0,101902270,2024-09-11 09:19:46.164
2,11.0,100902320,2024-09-11 09:19:45.789
2,10.0,100902320,2024-09-11 09:19:30.784
1,5.0,99083830,2024-09-13 01:52:30.928
1,15.0,99083830,2024-09-13 01:53:00.495
1,1.0,98931830,2024-09-09 17:03:16.189
1,101.0,98112030,2024-09-12 14:00:01.016
1,21.0,98083870,2024-09-13 01:53:00.871
1,101.0,98012010,2024-09-12 14:00:01.563
1,83.0,97911990,2024-09-12 14:00:02.207
1,6.0,97083910,2024-09-13 01:53:01.254
