id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,vspdversion
123.dcr.rocks,mainnet,2021-04-28,2022-12-27 02:04:01,[3],0.49,False,623,18486,114,1.1.0
big.decred.energy,mainnet,2022-05-01,2022-12-27 02:04:02,[3],0.49,False,318,1096,1,1.1.1
dcrhive.com,mainnet,2022-06-23,2022-12-27 02:04:01,[3],0.666,False,173,645,0,1.1.1
dcrpool.ibitlin.com,mainnet,2021-01-13,2022-12-27 02:04:02,[3],1,False,5,1184,9,1.1.0-pre
dcrvsp.dittrex.com,mainnet,2021-04-07,2022-12-27 02:04:02,[3],5,False,11,486,2,1.2.0-pre
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2022-12-27 02:04:02,[3],0.9500000000000001,False,238,7256,40,1.1.1
decredvoting.com,mainnet,2021-02-01,2022-12-27 02:04:02,[3],1,False,146,3158,23,1.1.1
stakey.net,mainnet,2020-10-22,2022-12-27 02:04:01,[3],1,False,286,26009,187,1.1.1
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2022-10-26 08:33:54,[3],10,False,0,73412,668,1.1.0-pre
teststakepool.decred.org,testnet,2020-06-01,2022-12-27 02:04:02,[3],3,False,0,213758,1032,1.1.1
ultravsp.uk,mainnet,2020-12-01,2022-12-27 02:04:01,[3],0.30000000000000004,False,863,7987,27,1.1.1
vsp.coinmine.pl,mainnet,2021-01-28,2022-12-27 02:04:01,[3],0.5,False,239,26633,166,1.1.1
vsp.dcr.farm,mainnet,2020-12-09,2022-12-27 02:04:01,[3],0.9500000000000001,False,187,5817,36,1.1.0
vsp.decredcommunity.org,mainnet,2020-11-05,2022-12-27 02:04:02,[3],0.49,False,532,5428,18,1.1.1
vsp.stakeminer.com,mainnet,2020-11-09,2022-12-27 02:04:02,[3],1,False,616,20910,113,1.1.1
vspd-testnet.synergy-crypto.net,testnet,2021-05-01,2022-10-20 08:18:54,[3],1,True,0,68,2,1.1.1
vspd.99split.com,mainnet,2020-11-17,2022-12-27 02:04:02,[3],0.30000000000000004,False,1566,10938,44,1.1.1
vspd.bass.cf,mainnet,2022-05-01,2022-12-27 02:04:03,[3],0.2,False,976,3554,21,1.1.1
vspd.decredbrasil.com,mainnet,2020-11-22,2022-12-27 02:04:02,[3],5,False,54,1883,14,1.1.1
vspd.stakey.com,mainnet,2021-02-13,2022-10-03 23:18:54,[3],0.30000000000000004,False,1332,21042,101,1.1.0
vspd.synergy-crypto.net,mainnet,2021-06-10,2022-12-27 02:04:02,[3],0.75,True,2,891,3,1.1.1
