side,qty,rate,time
2,0.4,704190,2023-06-13 01:29:21.458
2,0.4,702850,2023-06-13 01:29:21.150
2,0.4,701500,2023-06-13 01:29:20.851
2,0.4,700160,2023-06-13 01:29:20.539
1,0.4,641150,2023-06-13 01:29:21.725
1,0.4,639810,2023-06-13 01:29:21.955
1,0.4,638460,2023-06-13 01:29:22.186
1,0.4,637120,2023-06-13 01:29:22.422
1,0.4,635780,2023-06-13 01:29:22.666
1,0.4,634440,2023-06-13 01:29:22.895
1,0.4,633100,2023-06-13 01:29:23.137
