side,qty,rate,time
2,18.0,376200,2023-08-02 00:47:37.123
2,12.0,344800,2023-08-02 00:47:36.849
2,6.0,326000,2023-08-02 00:47:30.755
2,6.0,324800,2023-08-02 00:47:30.530
2,6.0,323500,2023-08-02 00:47:30.297
2,6.0,322300,2023-08-02 00:47:30.040
2,6.0,321000,2023-08-02 00:47:29.807
2,6.0,319800,2023-08-02 00:47:29.516
2,6.0,318500,2023-08-02 00:49:28.493
1,6.0,307200,2023-08-02 00:47:31.371
1,6.0,306000,2023-08-02 00:47:31.654
1,6.0,304700,2023-08-02 00:47:31.870
1,6.0,303500,2023-08-02 00:47:32.096
1,6.0,302200,2023-08-02 00:47:32.326
1,6.0,301000,2023-08-02 00:47:32.550
1,12.0,282200,2023-08-02 00:47:32.780
1,18.0,250800,2023-08-02 00:47:33.001
