pool_id,url,hashrate,miners,minpay,id,feetype,workers,income,i_blocks,blocks_nr,lastblock,lastblocktime,blocks_1000,blocks_count,hashrate_average_100_count,hashrate_average_100hashrate_average_1h,hashrate_average_7d,hashrate_average_7d_count,expected_blocks,luck
miningandco.com,https://decred.miningandco.com,10880000000000,-1,-1,33,PPS,0,0,0,10,1025530,1762482867,10,0,79,0,11985037359939.758,166,34.83,0
threepool.tech,https://dcr.threepool.tech,5240000000000,-1,-1,35,PPLNS,0,0,0,11,1026431,1762736513,148,15,79,0,6487779363066.267,166,16.57,-1.5735691924417665
woolypooly.com,https://woolypooly.com,260217749504,5,0.05,37,PPLNS%0.9|SOLO%0.9,0,0,15931,0,0,0,0,0,79,0,541054961258.3132,166,0.79,0
cedric-crispin.com,https://decred.cedric-crispin.com,4325222939105,42,0.001,36,PPLNS,0,0,19424,21,1026432,1762736805,236,15,79,0,6362690338403.613,166,13.43,1.5735691924417647
