,last_update,pub_key,alias,addresses,color,features.0.name,features.0.is_required,features.0.is_known,features.5.name,features.5.is_required,features.5.is_known,features.7.name,features.7.is_required,features.7.is_known,features.9.name,features.9.is_required,features.9.is_known,features.13.name,features.13.is_required,features.13.is_known,features.15.name,features.15.is_required,features.15.is_known,features.17.name,features.17.is_required,features.17.is_known,outCount,outCapacity,inCount,inCapacity,chCount
97,1672533931,03aa05f777bf81c4c4c6e33d559235e0dd0ab4dd6046428e72c142a14f858934ba,in.decred.live,"[{'network': 'tcp', 'addr': '103.212.120.137:9735'}]",#41bf53,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,5.0,294419040.0,4.0,119772747.0,9.0
92,1672488559,038036074b6bf4b757523bc444556fbd819f54c03d85ddaddc6c8dacf9e74ad2e4,SysLiq,"[{'network': 'tcp', 'addr': '34.227.28.17:9735'}]",#a39bff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,2.0,14000000.0,5.0,80997490.0,7.0
115,1666728401,03ec729b8d558ce05455525577eec5872e104bd1ee52b69c744e7d61a6765fbc1c,jholdstock ⚡,"[{'network': 'tcp', 'addr': '51.68.214.224:9735'}]",#ff6600,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,0.0,0.0,7.0,449412840.0,7.0
27,1672474702,0288d937d6e6b2265b4ccca0ecbb96d7e4e21d5c73dec97d42ef0b5d92903ea1ba,1.base.dcrlnd,"[{'network': 'tcp', 'addr': '35.206.206.203:9735'}]",#ffff46,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,6.0,2911518213.0,1.0,333199134.0,7.0
8,1672504643,0221d5de42faf9b73facdde4048e945ed586e8f576f0613117d7e1f4a974812cd4,0221d5de42faf9b73fac,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,5.0,401000000.0,0.0,0.0,5.0
31,1671770674,02942be3f075e3756758676b812edd01d0489590794fad326c5b61bbca742d8b8c,02942be3f075e3756758,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,4.0,406755037.0,1.0,1000000.0,5.0
81,1672485969,036058c64905e8cf7cb971ef0ecb4e73e037072de2dc72268f0a6f059541afa902,036058c64905e8cf7cb9,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,4.0,355000000.0,0.0,0.0,4.0
74,1672520212,0340b65798a6bf46af88dfc20b70eccb100793cc0d704b2b487a67bfdee1ae7f7c,es.decred.live,"[{'network': 'tcp', 'addr': '82.223.23.73:9735'}]",#41bf53,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,200000000.0,3.0,310772747.0,4.0
118,1641762028,03f2c91b29337de58a95ca90165b13a10e46e83b621cdf660ea30deeff127d44d1,Liq-BR,"[{'network': 'tcp', 'addr': '18.230.115.229:9735'}]",#009c3b,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,0.0,0.0,4.0,222947553.0,4.0
11,1672519335,022c41a397814c015510e25161842475b3666efbdee2645399359bb135bd0abc9f,uk.decred.live,"[{'network': 'tcp', 'addr': '77.68.30.82:9735'}]",#41bf53,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,4.0,642997490.0,0.0,0.0,4.0
93,1672505096,038d43005e29ebce387ddfbc6e180734bd6108855985c7b9428c59d96827eff5b4,038d43005e29ebce387d,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,2.0,10000000.0,1.0,5000000.0,3.0
41,1672149366,02c22d08177dd355ae4d91ae7588b5b1d4f57d3fdf0a67cb4a7e97fcbd8d3b7f08,02c22d08177dd355ae4d,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,3.0,20000000.0,0.0,0.0,3.0
90,1671868841,0378e0cf1f369273cf6e8bdd16f7006ccdfab288235aa8c886c77f87db96c2658a,0378e0cf1f369273cf6e,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,3.0,2100000.0,0.0,0.0,3.0
10,1671277650,022b2b525e39f2e4872597aaed129e1af31d1dd44b8b10c25b1f2ac8680c573fc8,022b2b525e39f2e48725,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,3.0,25000000.0,0.0,0.0,3.0
50,1672290117,02e35ed6fedac4d6bd995016ccac5e1b5a4f59cf3554ee1f3539ebca5084472994,02e35ed6fedac4d6bd99,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,3.0,45000000.0,0.0,0.0,3.0
12,1672516050,0239b917f5f58f3032130c616d329ca3b78ec1a796e11a0627c421d3da3f04d6f2,vctt,"[{'network': 'tcp', 'addr': '177.235.45.29:9735'}]",#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,3.0,102000666.0,0.0,0.0,3.0
57,1672018632,02f1a8b8d244d4ab76a4de2d533d1226c24457a862933db2ef11de2cb68b9c7b9e,02f1a8b8d244d4ab76a4,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,2.0,13000000.0,1.0,1000000.0,3.0
67,1672355440,032fc6b0ca4d4020d56712fac822cb41a2e0bd05b6c64dbb552c265d9d3ade890b,032fc6b0ca4d4020d567,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,2.0,10500000.0,0.0,0.0,2.0
66,1672530314,032ef25d83330096e06f0736b299e5f1a680460658e4ec1e1196c97e662e91c8fb,032ef25d83330096e06f,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,2.0,2000000.0,0.0,0.0,2.0
76,1643264887,034585e47c97c3fa4fccd29e07edfcb8ea39b20f00e5e414033cb9f26a9beb79b9,034585e47c97c3fa4fcc,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,65211084.0,1.0,500000.0,2.0
68,1671141531,03308d3e7ae8ccdea496a28eb110e536f43353147e9661285ba0b653408c8661b7,03308d3e7ae8ccdea496,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,2.0,60000000.0,0.0,0.0,2.0
65,1671556277,03239d2df1ab4e1f625a52e9670432ec673f3befe7ffa3937476ecceae5ca5ea9f,03239d2df1ab4e1f625a,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,2.0,1100000.0,0.0,0.0,2.0
70,1647261839,0336c9b68f15d5dda93e9747c9dc64cb7f8dc56800bbe2d065f18789c39c1039e0,0336c9b68f15d5dda93e,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,595984.0,1.0,9000000.0,2.0
1,1672507631,0206af44685a8823fafab8f8643c0f2e79a6b5ab8a4ccc481f33e2cfd29e056774,0206af44685a8823fafa,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,2.0,1100000.0,0.0,0.0,2.0
71,1671919888,033b7541841918534c106b553b9475badc9de3e361dd5cf4374927905643b723dc,033b7541841918534c10,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,2.0,3000000.0,0.0,0.0,2.0
58,1671495081,02f90b47336316ee2d04a4801983299fdfa2fe671e5d187009998931b70e5211f6,02f90b47336316ee2d04,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,2.0,11000000.0,0.0,0.0,2.0
112,1672484576,03dcb813ed46de74aa2cf1c36e49ddbeb58f87feb282b0edc9fd4c0d1b06c7ccf3,03dcb813ed46de74aa2c,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,0.0,0.0,2.0,1100000.0,2.0
75,1671483222,034583d67c9f0a49ffc7f6a099cd819dd972e98c7539ae6cfa2317bfc3e446aa09,034583d67c9f0a49ffc7,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,2.0,8000000.0,0.0,0.0,2.0
111,1671555303,03dbfea1df6521b7e455e3bf0d42efda4e45ef5363c44684843f6556f2d9f005fc,03dbfea1df6521b7e455,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,0.0,0.0,2.0,2000000.0,2.0
78,1672354894,034a7b1c8a20e63f8e26cb0a493d3abcad6cb254e6a62ee3b31f55d74d5dab5e04,034a7b1c8a20e63f8e26,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,2.0,7000000.0,0.0,0.0,2.0
119,0,03f3807a1eaa8f76e6ce76ba666d8399db127c49523b2990db8328842cc1828668,,[],#000000,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,2000000.0,2.0
80,1672515742,035663029fb750ae3ae4c10a01f80df01547040397599868c2fd6e9a00bbf252c8,035663029fb750ae3ae4,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,2.0,11000000.0,0.0,0.0,2.0
109,1671766029,03d56095bccf163f3f2292f655f5f71539ae920777777863616c9fd4a9f97d4875,03d56095bccf163f3f22,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,0.0,0.0,2.0,90000000.0,2.0
84,1672502986,0366033780fc72f864551f5b245a95620b2e539e54f8174023b7c4ce9b6ac3dccd,0366033780fc72f86455,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,2.0,110000000.0,0.0,0.0,2.0
85,1671460705,036951732458b4d486df5bed2704ea08014ba1c4447948456a0984413a94b3fd9f,036951732458b4d486df,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,2.0,11000000.0,0.0,0.0,2.0
113,1671830547,03e2b2a4336487b7d2d7d87e859bd0509ec8bc763ea5b6b9ece9daf9a212f38146,03e2b2a4336487b7d2d7,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,0.0,0.0,2.0,9000000.0,2.0
56,1672449314,02eff4d2148281fda2cf590e63054e8803787e7541b99bdb9a97f648235f7f4e7e,02eff4d2148281fda2cf,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,2.0,20000000.0,0.0,0.0,2.0
95,1672508897,039ab1a7e8a34c252c6a75b923c85d5f2cd5d53bdcc86638809ccfa8e8a1e07ed3,039ab1a7e8a34c252c6a,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,10000000.0,1.0,10000000.0,2.0
96,1672361982,039d16765166c5abdd13339f4335a14cdbc41019ffb4f17c59054a226abf120731,039d16765166c5abdd13,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,10000000.0,1.0,5000000.0,2.0
116,1672488339,03eeaed46280cb56ef3a09593dc88982c5f3c974e776949fa02ae21436aee0c7c5,magneton 🧲⚡,"[{'network': 'tcp', 'addr': '51.68.214.224:9735'}]",#ff5f1f,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,0.0,0.0,2.0,249997490.0,2.0
102,1671400535,03c17c361c9d4d7d343c8047b6b9a7fe162b818c47f4c7978571156a303eebf736,03c17c361c9d4d7d343c,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,0.0,0.0,2.0,20000000.0,2.0
103,1614748425,03c2865ebbe5b5e5dc38829d974a697c486eff535c13a68ad80fb0fc71f47e17eb,dcr.farm,[],#0088c6,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,2.0,20000000.0,0.0,0.0,2.0
104,1671271736,03c642ca098e6fda0ad465eaf989e8e92997aa6814b9455d07ee82c151db360267,03c642ca098e6fda0ad4,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,0.0,0.0,2.0,90000000.0,2.0
108,1672448765,03d46298025517ec002aad743229c4ad0a64614b2eee76a003b4d5c82a436b0334,03d46298025517ec002a,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,0.0,0.0,2.0,11000000.0,2.0
87,1672165326,036dd52770f148f2a95001e73088396d1e94ef1d37a3662bb80447803e8086ad93,036dd52770f148f2a950,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,2.0,200000.0,0.0,0.0,2.0
62,1671469860,031675627efbf26ee05aa2a8715811c18fe1a8423caa19857a5798fda50b0276e7,031675627efbf26ee05a,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,2.0,5500000.0,0.0,0.0,2.0
55,1672488930,02eda0c99c15fe8e4308ecc8454416df8ee43a4ee5a89089a81fc6ff0bdd20103d,02eda0c99c15fe8e4308,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,2.0,5000000.0,0.0,0.0,2.0
39,1671985560,02ae782edc9c43ccbaae4e725db9c882406d25af6167ac56c406b0f9b5ebfeb690,02ae782edc9c43ccbaae,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,2.0,13000000.0,0.0,0.0,2.0
2,1672487171,020b56ef161780f364875105dc8f71a74ac83d182465a847e9102dbf6aa93edb7c,us-il.decred.live,"[{'network': 'tcp', 'addr': '74.208.89.53:9735'}]",#41bf53,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,2.0,336199134.0,0.0,0.0,2.0
6,1671202466,021f5400565c6189b0d6e95c9b9093368f30b7e9076eb8e1692093187435dbfad5,021f5400565c6189b0d6,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,2.0,1899999.0,0.0,0.0,2.0
7,1672406931,0221679def0ea43d39f46181a8025d09190bb07703e9a3bb31e22db26fc6e1be4d,0221679def0ea43d39f4,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,2.0,20000000.0,0.0,0.0,2.0
9,1672028039,02263d0397c9a554809cf7c133522f5ec5adb1dca8f5e6ca2fc8ad6da9a90a0f55,02263d0397c9a554809c,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,2.0,10000000.0,0.0,0.0,2.0
13,1671493653,023da130e2cd9f66f8c6efc533bb733e29b76838b73e546bb2b1db971005bde609,023da130e2cd9f66f8c6,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,2.0,5000000.0,0.0,0.0,2.0
16,1672483666,02474eca009675327264a9e8c349a9b8e361049fd809244a048afb1d2411ffe98b,02474eca009675327264,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,2.0,11000000.0,0.0,0.0,2.0
20,1672338783,0255b8da5045ff966f1101a5000e29cc66f4b3a4ec057c72fb953c1ae03ad60144,0255b8da5045ff966f11,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,2.0,2000000.0,0.0,0.0,2.0
21,1672183915,026378a6beef3b6317e23c2e1e727d6f9558a2e9e5b606a25413e4c750d569b8b2,026378a6beef3b6317e2,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,2.0,8000000.0,0.0,0.0,2.0
34,1672053865,02a1f4b2adbfa36c85be1dd1de23c936269495a972402468fd54e5d0a319cfe3dc,02a1f4b2adbfa36c85be,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,2.0,20000000.0,0.0,0.0,2.0
35,1672480771,02a4981b2619ca7bf2fc8b2044ee7f7afc427ad24c0c8e9b36ba756e424a0d1b0f,02a4981b2619ca7bf2fc,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,2.0,10100000.0,0.0,0.0,2.0
36,1672487651,02a702ba822ee59781640493c0c8e54a9e5785698e28665824f5e8fe9a3e9a4564,02a702ba822ee5978164,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,2.0,13000000.0,0.0,0.0,2.0
37,1672498809,02a8ab29bfe954e1471311644e0aca2a14f29766d0c11611583944302a11adb435,02a8ab29bfe954e14713,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,2.0,10000000.0,0.0,0.0,2.0
38,1672339330,02aab6051d7b1879c73ec3d29aee96deac62ae96114ba087f8276c83a3b8cad67e,02aab6051d7b1879c73e,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,2.0,6200000.0,0.0,0.0,2.0
29,1672167092,028e309db2c249fd95caee96860377467d354b16333f9bf2c03cf64a5236fd298a,028e309db2c249fd95ca,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,2.0,20000000.0,0.0,0.0,2.0
124,1672513870,03ff900ec7c7559fffad679d2da63b49192d57e425d75b563671d5d0cd93565238,03ff900ec7c7559fffad,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,0.0,0.0,2.0,12800000.0,2.0
44,1672456381,02c502b5a0f3345f22f660ffce1a925f23a0ec7e08261e5413e93a88b911342ecc,02c502b5a0f3345f22f6,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,2.0,15000000.0,0.0,0.0,2.0
