rank,useragent,count
1,/dcrwire:1.0.0/dcrd:2.0.5/,41
2,/dcrwire:1.0.0/dcrd:1.8.0/,22
3,/dcrwire:1.0.0/dcrd:2.0.3/,18
4,/dcrwire:1.0.0/dcrd:1.8.1/,11
5,/dcrwire:1.0.0/dcrd:2.0.4/,11
6,/dcrwire:1.0.0/dcrd:2.0.2/,5
7,/dcrwire:1.0.0/dcrd:2.1.0(pre)/,2
8,/dcrwire:1.0.0/dcrd:2.0.1/,2
