side,qty,rate,time
2,15.0,12473920,2025-02-06 01:29:49.194
2,15.0,12359650,2025-02-06 01:29:48.903
2,15.0,12245380,2025-02-06 01:29:48.598
2,1.5,12213220,2025-02-06 01:29:34.310
2,2.7,12213220,2025-02-06 01:29:23.722
2,10.0,12156230,2025-02-06 01:29:22.888
2,15.0,12131110,2025-02-06 01:29:48.261
2,10.0,12099250,2025-02-06 01:29:22.294
2,10.0,12042270,2025-02-06 01:29:21.517
2,15.0,12016840,2025-02-06 01:29:47.946
2,10.0,11985290,2025-02-06 01:29:20.838
1,0.4,11181090,2025-02-06 01:29:47.772
1,15.0,10837140,2025-02-06 01:29:46.227
1,15.0,10722870,2025-02-06 01:29:46.641
1,15.0,10608600,2025-02-06 01:29:46.932
1,15.0,10494330,2025-02-06 01:29:47.254
1,15.0,10380060,2025-02-06 01:29:47.619
