side,qty,rate,time
2,8.3,13562330,2025-02-25 02:13:02.952
2,0.9,13562330,2025-02-25 02:13:15.540
2,0.4,13451190,2025-02-25 02:14:24.418
2,0.7,13451190,2025-02-25 02:14:31.666
2,15.0,13437840,2025-02-25 02:13:02.596
2,10.0,13388850,2025-02-25 02:14:23.671
2,10.0,13326500,2025-02-25 02:14:22.858
2,15.0,13313340,2025-02-25 02:13:02.253
2,10.0,13264160,2025-02-25 02:14:22.061
2,10.0,13201820,2025-02-25 02:14:21.288
2,15.0,13188840,2025-02-25 02:13:01.972
2,250.0,12823480,2025-02-25 02:12:32.622
1,500.0,12076480,2025-02-25 02:12:32.039
1,15.0,11710520,2025-02-25 02:13:00.445
1,15.0,11586020,2025-02-25 02:13:00.781
1,15.0,11461520,2025-02-25 02:13:01.046
1,15.0,11337030,2025-02-25 02:13:01.368
1,15.0,11212530,2025-02-25 02:13:01.678
