side,qty,rate,time
2,15.0,12113780,2025-02-08 02:05:49.427
2,15.0,12002870,2025-02-08 02:05:49.107
2,15.0,11891950,2025-02-08 02:05:48.843
2,0.4,11889620,2025-02-08 02:05:24.664
2,0.7,11889620,2025-02-08 02:05:32.187
2,10.0,11834170,2025-02-08 02:05:23.906
2,15.0,11781040,2025-02-08 02:05:48.575
2,10.0,11778710,2025-02-08 02:05:23.242
2,10.0,11723250,2025-02-08 02:05:22.330
2,15.0,11670120,2025-02-08 02:05:48.254
2,10.0,11667790,2025-02-08 02:05:21.653
2,250.0,11585770,2025-02-08 02:05:47.397
2,0.4,11333160,2025-02-08 02:01:16.372
1,0.4,10841860,2025-02-08 02:01:15.903
1,600.0,10687310,2025-02-08 02:05:46.858
1,15.0,10513020,2025-02-08 02:05:46.760
1,15.0,10402100,2025-02-08 02:05:47.039
1,15.0,10291190,2025-02-08 02:05:47.408
1,15.0,10180270,2025-02-08 02:05:47.695
1,15.0,10069360,2025-02-08 02:05:47.980
