side,qty,rate,time
2,0.9,14462080,2025-02-22 02:00:00.551
2,8.3,14462080,2025-02-22 01:59:48.393
2,15.0,14329160,2025-02-22 01:59:48.090
2,0.4,14320360,2025-02-22 02:05:25.519
2,0.7,14320360,2025-02-22 02:05:31.835
2,10.0,14254010,2025-02-22 02:05:24.505
2,15.0,14196240,2025-02-22 01:59:47.777
2,10.0,14187660,2025-02-22 02:05:23.843
2,10.0,14121310,2025-02-22 02:05:23.021
2,15.0,14063320,2025-02-22 01:59:47.468
2,10.0,14054960,2025-02-22 02:05:22.289
2,250.0,13677430,2025-02-22 02:00:47.170
2,0.4,13639920,2025-02-22 02:01:17.422
2,0.4,13626650,2025-02-22 02:01:16.662
1,500.0,12880690,2025-02-22 02:00:46.539
1,15.0,12520660,2025-02-22 01:59:45.876
1,15.0,12387740,2025-02-22 01:59:46.191
1,15.0,12254820,2025-02-22 01:59:46.481
1,15.0,12121900,2025-02-22 01:59:46.819
1,15.0,11988980,2025-02-22 01:59:47.120
