side,qty,rate,time
2,0.9,13503800,2025-02-27 01:48:00.584
2,8.3,13503800,2025-02-27 01:47:49.347
2,0.7,13392880,2025-02-27 02:15:02.763
2,0.4,13392880,2025-02-27 02:14:56.103
2,15.0,13378930,2025-02-27 01:47:49.020
2,10.0,13330370,2025-02-27 02:14:55.423
2,10.0,13267870,2025-02-27 02:14:54.474
2,15.0,13254060,2025-02-27 01:47:48.665
2,10.0,13205370,2025-02-27 02:14:53.478
2,10.0,13142860,2025-02-27 02:14:52.642
2,15.0,13129190,2025-02-27 01:47:48.329
2,250.0,12852200,2025-02-27 02:00:32.423
1,500.0,12103520,2025-02-27 02:00:31.864
1,15.0,11845110,2025-02-27 01:47:46.643
1,15.0,11720240,2025-02-27 01:47:47.012
1,15.0,11595370,2025-02-27 01:47:47.370
1,15.0,11470500,2025-02-27 01:47:47.729
1,15.0,11345630,2025-02-27 01:47:48.038
