side,qty,rate,time
2,8.3,13202020,2025-02-28 02:16:48.151
2,0.9,13202020,2025-02-28 02:17:05.706
2,10.0,13126480,2025-02-28 02:14:28.262
2,15.0,13081120,2025-02-28 02:16:47.830
2,10.0,13066020,2025-02-28 02:14:27.235
2,10.0,13005560,2025-02-28 02:14:26.395
2,15.0,12960220,2025-02-28 02:16:47.503
2,10.0,12945090,2025-02-28 02:14:25.521
2,10.0,12884630,2025-02-28 02:14:24.893
2,15.0,12839330,2025-02-28 02:16:47.194
2,10.0,12824170,2025-02-28 02:14:23.932
2,250.0,12451110,2025-02-28 02:12:31.912
1,500.0,11725810,2025-02-28 02:12:31.333
1,15.0,11340170,2025-02-28 02:16:45.410
1,15.0,11219280,2025-02-28 02:16:45.705
1,15.0,11098380,2025-02-28 02:16:46.007
1,15.0,10977480,2025-02-28 02:16:46.371
1,15.0,10856580,2025-02-28 02:16:46.714
