id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,vspdversion,blockheight,estimatednetworkproportion
123.dcr.rocks,mainnet,2021-04-28,2023-08-01 02:04:27,[3],0.49,False,334,21746,162,1.2.0+86c25ac5d,786188,0.008175855000000001
big.decred.energy,mainnet,2022-05-01,2023-08-01 02:04:27,[3],0.49,False,222,3153,18,1.2.0,786188,0.0054342505000000004
dcrhive.com,mainnet,2022-06-23,2023-08-01 02:04:27,[3],0.1,False,1769,8196,23,1.2.1+ee0a6fa5b,786188,0.043302655
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2023-08-01 02:04:27,[3],0.9500000000000001,False,199,9176,52,1.2.0+86c25ac5d,786188,0.0048712427
decredvoting.com,mainnet,2021-02-01,2023-08-01 02:04:27,[3],1,False,99,4204,27,1.2.0,786188,0.002423382
stakey.net,mainnet,2020-10-22,2023-08-01 02:04:27,[3],1,False,340,28487,205,1.2.1+dc5819e2d,786188,0.008322726
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2023-08-01 02:04:27,[3],0.6900000000000001,False,389,21499,215,1.2.0+86c25ac5d,1180692,0.07588763500000001
teststakepool.decred.org,testnet,2020-06-01,2023-08-01 02:04:27,[3],3,False,0,213765,1032,1.3.0-pre+de79ce74b,1180692,0
ultravsp.uk,mainnet,2020-12-01,2023-08-01 02:04:27,[3],0.30000000000000004,False,260,11651,62,1.2.1+ee0a6fa5b,786188,0.0063644373
vsp.coinmine.pl,mainnet,2021-01-28,2023-08-01 02:04:27,[3],0.5,False,193,28227,172,1.2.0-pre+a06a62bfd,786188,0.004724371000000001
vsp.dcr.farm,mainnet,2020-12-09,2023-08-01 02:04:27,[3],0.9500000000000001,False,114,6691,41,1.2.1,786188,0.002790561
vsp.decredcommunity.org,mainnet,2020-11-05,2023-08-01 02:04:27,[3],0.49,False,491,9091,40,1.2.1+ee0a6fa5b,786188,0.012018995000000001
vsp.stakeminer.com,mainnet,2020-11-09,2023-08-01 02:04:27,[3],1,False,392,25546,152,1.2.0+1c02ba8b9,786188,0.009595613000000001
vspd.99split.com,mainnet,2020-11-17,2023-08-01 02:04:27,[3],0.30000000000000004,False,932,23656,120,1.2.1+ee0a6fa5b,786188,0.02281406
vspd.bass.cf,mainnet,2022-05-01,2023-08-01 02:04:27,[3],0.2,False,735,9787,91,1.2.0,786188,0.017991776
vspd.decredbrasil.com,mainnet,2020-11-22,2023-08-01 02:04:27,[3],5,False,69,2445,20,1.2.1+ee0a6fa5b,786188,0.0016890238
