id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,vspdversion,blockheight,estimatednetworkproportion
123.dcr.rocks,mainnet,2021-04-28,2023-08-09 01:55:32,[3],0.49,False,340,21825,163,1.2.0+86c25ac5d,788441,0.008304836000000001
big.decred.energy,mainnet,2022-05-01,2023-08-09 01:55:32,[3],0.49,False,226,3209,18,1.2.0,788441,0.005520273500000001
dcrhive.com,mainnet,2022-06-23,2023-08-09 01:55:32,[3],0.1,False,1765,8646,24,1.2.1+ee0a6fa5b,788441,0.043111872
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2023-08-09 01:55:32,[3],0.9500000000000001,False,205,9241,54,1.2.0+86c25ac5d,788441,0.005007328
decredvoting.com,mainnet,2021-02-01,2023-08-09 01:55:32,[3],1,False,95,4235,27,1.2.0,788441,0.0023204690000000004
stakey.net,mainnet,2020-10-22,2023-08-09 01:55:32,[3],1,False,334,28572,205,1.2.1+dc5819e2d,788441,0.0081582805
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2023-08-09 01:55:32,[3],0.6900000000000001,False,264,23633,220,1.2.0+86c25ac5d,1186769,0.04983953
teststakepool.decred.org,testnet,2020-06-01,2023-08-09 01:55:32,[3],3,False,0,213765,1032,1.3.0-pre+de79ce74b,1186769,0
ultravsp.uk,mainnet,2020-12-01,2023-08-09 01:55:32,[3],0.30000000000000004,False,270,11712,62,1.2.1+ee0a6fa5b,788441,0.006595017000000001
vsp.coinmine.pl,mainnet,2021-01-28,2023-08-09 01:55:32,[3],0.5,False,195,28279,172,1.2.0-pre+a06a62bfd,788441,0.0047630677
vsp.dcr.farm,mainnet,2020-12-09,2023-08-09 01:55:32,[3],0.9500000000000001,False,131,6718,41,1.2.1,788441,0.0031998046000000003
vsp.decredcommunity.org,mainnet,2020-11-05,2023-08-09 01:55:32,[3],0.49,False,486,9217,41,1.2.1+ee0a6fa5b,788441,0.011871031
vsp.stakeminer.com,mainnet,2020-11-09,2023-08-09 01:55:32,[3],1,False,362,25646,154,1.2.0+1c02ba8b9,788441,0.008842208
vspd.99split.com,mainnet,2020-11-17,2023-08-09 01:55:32,[3],0.30000000000000004,False,913,23905,122,1.2.1+ee0a6fa5b,788441,0.022300929
vspd.bass.cf,mainnet,2022-05-01,2023-08-09 01:55:32,[3],0.2,False,802,10000,91,1.2.0,788441,0.019589644
vspd.decredbrasil.com,mainnet,2020-11-22,2023-08-09 01:55:32,[3],5,False,78,2465,20,1.2.1+ee0a6fa5b,788441,0.0019052272
