id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,vspdversion,blockheight,estimatednetworkproportion
123.dcr.rocks,mainnet,2021-04-28,2023-08-23 01:39:25,[3],0.49,False,303,22002,165,1.2.0+86c25ac5d,792495,0.0073855603
big.decred.energy,mainnet,2022-05-01,2023-08-23 01:39:25,[3],0.49,False,213,3299,18,1.2.0,792495,0.0051918295
dcrhive.com,mainnet,2022-06-23,2023-08-23 01:39:25,[3],0.1,False,1723,9453,29,1.2.1+ee0a6fa5b,792495,0.041997757000000004
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2023-08-23 01:39:25,[3],0.9500000000000001,False,198,9327,57,1.2.0+86c25ac5d,792495,0.0048262076
decredvoting.com,mainnet,2021-02-01,2023-08-23 01:39:25,[3],1,False,130,4288,27,1.2.0,792495,0.0031687224000000003
stakey.net,mainnet,2020-10-22,2023-08-23 01:39:25,[3],1,False,263,28727,207,1.2.1+dc5819e2d,792495,0.0064105690000000005
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2023-08-23 01:39:25,[3],0.6900000000000001,False,403,26363,231,1.2.0+86c25ac5d,1196831,0.0787417
teststakepool.decred.org,testnet,2020-06-01,2023-08-23 01:39:25,[3],3,False,0,213768,1032,1.3.0-pre+de79ce74b,1196831,0
ultravsp.uk,mainnet,2020-12-01,2023-08-23 01:39:25,[3],0.30000000000000004,False,245,11824,66,1.2.1+ee0a6fa5b,792496,0.005969931
vsp.coinmine.pl,mainnet,2021-01-28,2023-08-23 01:39:25,[3],0.5,False,189,28367,172,1.2.0-pre+a06a62bfd,792496,0.004605375
vsp.dcr.farm,mainnet,2020-12-09,2023-08-23 01:39:25,[3],0.9500000000000001,False,294,6804,41,1.2.1,792495,0.007166187300000001
vsp.decredcommunity.org,mainnet,2020-11-05,2023-08-23 01:39:25,[3],0.49,False,472,9458,41,1.2.1+ee0a6fa5b,792495,0.0115049
vsp.stakeminer.com,mainnet,2020-11-09,2023-08-23 01:39:25,[3],1,False,336,25830,155,1.2.0+1c02ba8b9,792495,0.008189929
vspd.99split.com,mainnet,2020-11-17,2023-08-23 01:39:25,[3],0.30000000000000004,False,748,24331,126,1.2.1+ee0a6fa5b,792495,0.01823234
vspd.bass.cf,mainnet,2022-05-01,2023-08-23 01:39:25,[3],0.2,False,829,10401,91,1.2.0,792495,0.020206697000000003
vspd.decredbrasil.com,mainnet,2020-11-22,2023-08-23 01:39:25,[3],5,False,77,2511,20,1.2.1+ee0a6fa5b,792495,0.0018768585
