id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,vspdversion,blockheight,estimatednetworkproportion
123.dcr.rocks,mainnet,2021-04-28,2023-08-30 01:39:48,[3],0.49,False,320,22059,169,1.2.0+86c25ac5d,794368,0.007837567
big.decred.energy,mainnet,2022-05-01,2023-08-30 01:39:48,[3],0.49,False,207,3359,18,1.2.0,794368,0.005069926000000001
dcrhive.com,mainnet,2022-06-23,2023-08-30 01:39:48,[3],0.666,False,1551,9870,31,1.2.1+ee0a6fa5b,794368,0.037987705000000004
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2023-08-30 01:39:48,[3],0.9500000000000001,False,188,9370,57,1.2.0+86c25ac5d,794368,0.00460457
decredvoting.com,mainnet,2021-02-01,2023-08-30 01:39:48,[3],1,False,139,4314,27,1.2.0,794368,0.003404443
stakey.net,mainnet,2020-10-22,2023-08-30 01:39:48,[3],1,False,262,28784,208,1.2.1+dc5819e2d,794368,0.0064170077
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2023-08-30 01:39:48,[3],0.6900000000000001,False,477,28554,233,1.2.0+86c25ac5d,1201868,0.09254947000000001
teststakepool.decred.org,testnet,2020-06-01,2023-08-30 01:39:48,[3],3,False,0,213768,1032,1.3.0-pre+de79ce74b,1201869,0
ultravsp.uk,mainnet,2020-12-01,2023-08-30 01:39:48,[3],0.30000000000000004,False,240,11880,66,1.2.1+ee0a6fa5b,794368,0.005878174700000001
vsp.coinmine.pl,mainnet,2021-01-28,2023-08-30 01:39:48,[3],0.5,False,182,28407,173,1.2.0-pre+a06a62bfd,794368,0.004457616
vsp.dcr.farm,mainnet,2020-12-09,2023-08-30 01:39:48,[3],0.9500000000000001,False,334,6867,41,1.2.1,794368,0.00818046
vsp.decredcommunity.org,mainnet,2020-11-05,2023-08-30 01:39:48,[3],0.49,False,485,9558,44,1.2.1+ee0a6fa5b,794368,0.011878812
vsp.stakeminer.com,mainnet,2020-11-09,2023-08-30 01:39:48,[3],1,False,334,25907,156,1.2.0+1c02ba8b9,794368,0.00818046
vspd.99split.com,mainnet,2020-11-17,2023-08-30 01:39:49,[3],0.30000000000000004,False,682,24480,130,1.2.1+ee0a6fa5b,794368,0.016703814
vspd.bass.cf,mainnet,2022-05-01,2023-08-30 01:39:48,[3],0.2,False,918,10591,91,1.2.0,794368,0.02248402
vspd.decredbrasil.com,mainnet,2020-11-22,2023-08-30 01:39:48,[3],5,False,78,2528,20,1.2.1+ee0a6fa5b,794368,0.0019104069
