id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2024-05-27 01:50:26,[3],0.30000000000000004,False,304,6089,40,38,2,1.3.2,873003,0.0072349943
dcrhive.com,mainnet,2022-06-23,2024-05-27 01:50:25,[3],0.15,False,998,20719,119,119,0,1.3.2+bec2d12a0,873003,0.023751726
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2024-05-27 01:50:26,[3],0.9500000000000001,False,546,11705,69,68,1,1.3.2+bec2d12a0,873003,0.012994431
decred.stake.fun,mainnet,2021-01-28,2024-05-27 01:50:25,[3],0.5,False,93,29941,183,181,2,1.3.1,873003,0.0022133372
decredvoting.com,mainnet,2021-02-01,2024-05-27 01:50:26,[3],1,False,92,5518,37,36,1,1.3.2,873003,0.0021895377
stakey.net,mainnet,2020-10-22,2024-05-27 01:50:25,[3],1,False,261,31397,240,240,0,1.3.2+f79363a87,873003,0.0062116235
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2024-05-27 01:50:25,[3],0.6900000000000001,False,440,131874,1124,323,801,1.3.1+22d04116b,1395502,0.085040584
teststakepool.decred.org,testnet,2020-06-01,2024-05-27 01:50:25,[3],3,False,0,213770,1032,0,0,1.3.0-pre+de79ce74b,1395502,0
ultravsp.uk,mainnet,2020-12-01,2024-05-27 01:50:26,[3],0.30000000000000004,False,244,14578,84,83,1,1.4.0-pre+015cf707b,873003,0.005807035
vote.dcr-swiss.ch,mainnet,2023-06-30,2024-05-27 01:50:25,[3],0.1,False,999,5412,14,14,0,1.3.2+bec2d12a0,873003,0.023775525000000002
vsp.dcr.farm,mainnet,2020-12-09,2024-05-27 01:50:25,[3],1,False,55,8496,53,51,2,1.3.1,873003,0.0013089628
vsp.decredcommunity.org,mainnet,2020-11-05,2024-05-27 01:50:25,[3],0.49,False,326,14251,80,80,0,1.3.2+bec2d12a0,873003,0.0077585797000000005
vsp.stakeminer.com,mainnet,2020-11-09,2024-05-27 01:50:26,[3],1,False,361,30985,190,190,0,1.3.2+81acb861c,873003,0.008591556
vspd.99split.com,mainnet,2020-11-17,2024-05-27 01:50:26,[3],0.30000000000000004,False,159,27971,184,184,0,1.3.2,873003,0.0037840926
vspd.bass.cf,mainnet,2022-05-01,2024-05-27 01:50:26,[3],0.2,False,877,20405,173,0,0,1.2.0,873003,0.020872008
vspd.decredbrasil.com,mainnet,2020-11-22,2024-05-27 01:50:26,[3],5,False,23,2920,23,23,0,1.3.2,873003,0.00054738444
