id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2024-05-02 01:43:14,[3],0.30000000000000004,False,310,5838,35,33,2,1.3.2,865825,0.0076000880000000005
dcrhive.com,mainnet,2022-06-23,2024-05-02 01:43:14,[3],0.15,False,920,19929,116,116,0,1.3.2+bec2d12a0,865825,0.022555099999999998
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2024-05-02 01:43:14,[3],0.9500000000000001,False,633,11140,69,68,1,1.3.2+bec2d12a0,865825,0.01551889
decred.stake.fun,mainnet,2021-01-28,2024-05-02 01:43:14,[3],0.5,False,87,29859,182,180,2,1.3.1,865825,0.002132928
decredvoting.com,mainnet,2021-02-01,2024-05-02 01:43:14,[3],1,False,86,5434,37,36,1,1.3.2,865825,0.0021084116
stakey.net,mainnet,2020-10-22,2024-05-02 01:43:14,[3],1,False,197,31229,236,236,0,1.3.2+f79363a87,865825,0.0048297336
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2024-05-02 01:43:14,[3],0.6900000000000001,False,485,123208,1076,301,775,1.3.1+22d04116b,1378992,0.10668719600000001
teststakepool.decred.org,testnet,2020-06-01,2024-05-02 01:43:14,[3],3,False,0,213770,1032,0,0,1.3.0-pre+de79ce74b,1311915,0
ultravsp.uk,mainnet,2020-12-01,2024-05-02 01:43:14,[3],0.30000000000000004,False,322,14327,83,82,1,1.4.0-pre+015cf707b,865825,0.007894285000000001
vote.dcr-swiss.ch,mainnet,2023-06-30,2024-05-02 01:43:14,[3],0.1,False,937,4558,8,8,0,1.3.2+bec2d12a0,865825,0.02297188
vsp.dcr.farm,mainnet,2020-12-09,2024-05-02 01:43:14,[3],1,False,63,8445,47,45,2,1.3.1,865825,0.0015445341
vsp.decredcommunity.org,mainnet,2020-11-05,2024-05-02 01:43:14,[3],0.49,False,307,13983,75,75,0,1.3.2+bec2d12a0,865825,0.0075265390000000005
vsp.stakeminer.com,mainnet,2020-11-09,2024-05-02 01:43:14,[3],1,False,352,30639,188,188,0,1.3.2+81acb861c,865825,0.0086297775
vspd.99split.com,mainnet,2020-11-17,2024-05-02 01:43:14,[3],0.30000000000000004,False,159,27816,184,184,0,1.3.2,865825,0.0038981098
vspd.bass.cf,mainnet,2022-05-01,2024-05-02 01:43:15,[3],0.2,False,532,19714,164,0,0,1.2.0,865825,0.013042732000000001
vspd.decredbrasil.com,mainnet,2020-11-22,2024-05-02 01:43:14,[3],5,False,31,2894,23,23,0,1.3.2,865825,0.0007600088
