id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2024-05-11 01:44:40,[3],0.30000000000000004,False,308,5928,35,33,2,1.3.2,868369,0.0075484645
dcrhive.com,mainnet,2022-06-23,2024-05-11 01:44:41,[3],0.15,False,902,20190,116,116,0,1.3.2+bec2d12a0,868369,0.022106217
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2024-05-11 01:44:41,[3],0.9500000000000001,False,661,11344,69,68,1,1.3.2+bec2d12a0,868369,0.01619979
decred.stake.fun,mainnet,2021-01-28,2024-05-11 01:44:40,[3],0.5,False,99,29887,183,181,2,1.3.1,868369,0.0024262923
decredvoting.com,mainnet,2021-02-01,2024-05-11 01:44:41,[3],1,False,75,5467,37,36,1,1.3.2,868369,0.0018381001
stakey.net,mainnet,2020-10-22,2024-05-11 01:44:40,[3],1,False,217,31280,239,239,0,1.3.2+f79363a87,868369,0.0053182365
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2024-05-11 01:44:40,[3],0.6900000000000001,False,454,127014,1087,312,775,1.3.1+22d04116b,1385470,0.105214365
teststakepool.decred.org,testnet,2020-06-01,2024-05-11 01:44:40,[3],3,False,0,213770,1032,0,0,1.3.0-pre+de79ce74b,1385470,0
ultravsp.uk,mainnet,2020-12-01,2024-05-11 01:44:40,[3],0.30000000000000004,False,302,14425,84,83,1,1.4.0-pre+015cf707b,868369,0.007401416500000001
vote.dcr-swiss.ch,mainnet,2023-06-30,2024-05-11 01:44:40,[3],0.1,False,987,4839,12,12,0,1.3.2+bec2d12a0,868369,0.024189398
vsp.dcr.farm,mainnet,2020-12-09,2024-05-11 01:44:40,[3],1,False,59,8462,51,49,2,1.3.1,868369,0.0014459721
vsp.decredcommunity.org,mainnet,2020-11-05,2024-05-11 01:44:40,[3],0.49,False,342,14074,75,75,0,1.3.2+bec2d12a0,868369,0.008381736
vsp.stakeminer.com,mainnet,2020-11-09,2024-05-11 01:44:41,[3],1,False,359,30762,188,188,0,1.3.2+81acb861c,868369,0.008798373
vspd.99split.com,mainnet,2020-11-17,2024-05-11 01:44:41,[3],0.30000000000000004,False,151,27870,184,184,0,1.3.2,868369,0.0037007083
vspd.bass.cf,mainnet,2022-05-01,2024-05-11 01:44:41,[3],0.2,False,680,19870,169,0,0,1.2.0,868369,0.016665442000000003
vspd.decredbrasil.com,mainnet,2020-11-22,2024-05-11 01:44:41,[3],5,False,21,2908,23,23,0,1.3.2,868369,0.00051466806
