id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2024-05-17 01:47:17,[3],0.30000000000000004,False,284,5997,36,34,2,1.3.2,870104,0.007003526
dcrhive.com,mainnet,2022-06-23,2024-05-17 01:47:16,[3],0.15,False,941,20357,117,117,0,1.3.2+bec2d12a0,870104,0.023205345000000002
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2024-05-17 01:47:17,[3],0.9500000000000001,False,684,11496,69,68,1,1.3.2+bec2d12a0,870104,0.016867649000000002
decred.stake.fun,mainnet,2021-01-28,2024-05-17 01:47:17,[3],0.5,False,85,29912,183,181,2,1.3.1,870104,0.0020961259
decredvoting.com,mainnet,2021-02-01,2024-05-17 01:47:17,[3],1,False,75,5481,37,36,1,1.3.2,870104,0.0018495228
stakey.net,mainnet,2020-10-22,2024-05-17 01:47:16,[3],1,False,199,31318,240,240,0,1.3.2+f79363a87,870104,0.0049074003
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2024-05-17 01:47:16,[3],0.6900000000000001,False,545,129303,1093,318,775,1.3.1+22d04116b,1389790,0.101603284
teststakepool.decred.org,testnet,2020-06-01,2024-05-17 01:47:17,[3],3,False,0,213770,1032,0,0,1.3.0-pre+de79ce74b,1389790,0
ultravsp.uk,mainnet,2020-12-01,2024-05-17 01:47:17,[3],0.30000000000000004,False,267,14500,84,83,1,1.4.0-pre+015cf707b,870104,0.006584301000000001
vote.dcr-swiss.ch,mainnet,2023-06-30,2024-05-17 01:47:16,[3],0.1,False,944,5052,13,13,0,1.3.2+bec2d12a0,870104,0.023279328000000002
vsp.dcr.farm,mainnet,2020-12-09,2024-05-17 01:47:16,[3],1,False,57,8476,53,51,2,1.3.1,870104,0.0014056374
vsp.decredcommunity.org,mainnet,2020-11-05,2024-05-17 01:47:17,[3],0.49,False,324,14139,77,77,0,1.3.2+bec2d12a0,870104,0.007989938
vsp.stakeminer.com,mainnet,2020-11-09,2024-05-17 01:47:17,[3],1,False,397,30849,189,189,0,1.3.2+81acb861c,870104,0.009790141
vspd.99split.com,mainnet,2020-11-17,2024-05-17 01:47:17,[3],0.30000000000000004,False,151,27906,184,184,0,1.3.2,870104,0.0037237060000000002
vspd.bass.cf,mainnet,2022-05-01,2024-05-17 01:47:17,[3],0.2,False,875,20085,171,0,0,1.2.0,870104,0.021577766
vspd.decredbrasil.com,mainnet,2020-11-22,2024-05-17 01:47:17,[3],5,False,23,2912,23,23,0,1.3.2,870104,0.000567187
