id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2024-05-21 01:48:17,[3],0.30000000000000004,False,322,6032,36,34,2,1.3.2,871265,0.008013737
dcrhive.com,mainnet,2022-06-23,2024-05-21 01:48:17,[3],0.15,False,1034,20499,118,118,0,1.3.2+bec2d12a0,871265,0.025733555
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2024-05-21 01:48:17,[3],0.9500000000000001,False,627,11588,69,68,1,1.3.2+bec2d12a0,871265,0.015604390000000001
decred.stake.fun,mainnet,2021-01-28,2024-05-21 01:48:17,[3],0.5,False,85,29923,183,181,2,1.3.1,871265,0.0021154277000000003
decredvoting.com,mainnet,2021-02-01,2024-05-21 01:48:17,[3],1,False,98,5493,37,36,1,1.3.2,871265,0.0024389636
stakey.net,mainnet,2020-10-22,2024-05-21 01:48:17,[3],1,False,195,31352,240,240,0,1.3.2+f79363a87,871265,0.00485304
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2024-05-21 01:48:17,[3],0.6900000000000001,False,525,130784,1095,320,775,1.3.1+22d04116b,1392591,0.099507205
teststakepool.decred.org,testnet,2020-06-01,2024-05-21 01:48:17,[3],3,False,0,213770,1032,0,0,1.3.0-pre+de79ce74b,1392591,0
ultravsp.uk,mainnet,2020-12-01,2024-05-21 01:48:17,[3],0.30000000000000004,False,263,14534,84,83,1,1.4.0-pre+015cf707b,871265,0.006545382000000001
vote.dcr-swiss.ch,mainnet,2023-06-30,2024-05-21 01:48:17,[3],0.1,False,1038,5188,14,14,0,1.3.2+bec2d12a0,871265,0.025833106
vsp.dcr.farm,mainnet,2020-12-09,2024-05-21 01:48:17,[3],1,False,57,8485,53,51,2,1.3.1,871265,0.0014185809
vsp.decredcommunity.org,mainnet,2020-11-05,2024-05-21 01:48:17,[3],0.49,False,316,14196,79,79,0,1.3.2+bec2d12a0,871265,0.007864414
vsp.stakeminer.com,mainnet,2020-11-09,2024-05-21 01:48:17,[3],1,False,396,30909,190,190,0,1.3.2+81acb861c,871265,0.0098554045
vspd.99split.com,mainnet,2020-11-17,2024-05-21 01:48:17,[3],0.30000000000000004,False,150,27927,184,184,0,1.3.2,871265,0.0037331076
vspd.bass.cf,mainnet,2022-05-01,2024-05-21 01:48:17,[3],0.2,False,879,20204,171,0,0,1.2.0,871265,0.021876011
vspd.decredbrasil.com,mainnet,2020-11-22,2024-05-21 01:48:17,[3],5,False,21,2917,23,23,0,1.3.2,871265,0.00052263506
