rank,useragent,count
1,/dcrwire:1.0.0/dcrd:1.7.5/,26
2,/dcrwire:1.0.0/dcrd:1.8.0(pre)/,19
3,/dcrwire:1.0.0/dcrd:1.7.1/,16
4,/dcrwire:1.0.0/dcrd:1.7.2/,9
5,/dcrwire:1.0.0/dcrd:1.7.0/,4
6,/dcrwire:1.0.0/dcrd:1.7.4/,3
7,/dcrwire:0.4.0/dcrd:1.6.0/,1
8,/dcrwire:0.4.0/dcrd:1.5.1/,1
9,/dcrwire:0.4.0/dcrd:1.6.1/,1
