rank,useragent,count
1,/dcrwire:1.0.0/dcrd:1.8.0(pre)/,17
2,/dcrwire:1.0.0/dcrd:1.7.5/,12
3,/dcrwire:1.0.0/dcrd:1.7.1/,9
4,/dcrwire:1.0.0/dcrd:1.7.2/,9
5,/dcrwire:1.0.0/dcrd:1.7.0/,2
6,/dcrwire:1.0.0/dcrd:1.7.4/,2
