rank,useragent,count
1,/dcrwire:1.0.0/dcrd:1.8.0(pre)/,18
2,/dcrwire:1.0.0/dcrd:1.7.5/,17
3,/dcrwire:1.0.0/dcrd:1.7.1/,16
4,/dcrwire:1.0.0/dcrd:1.7.2/,10
5,/dcrwire:1.0.0/dcrd:1.7.4/,2
6,/dcrwire:1.0.0/dcrd:1.7.0/,2
7,/dcrwire:0.4.0/dcrd:1.5.1/,1
