side,qty,rate,time
2,10.0,18070420,2024-11-28 02:21:12.646
2,10.0,17986540,2024-11-28 02:21:11.416
2,10.0,17902670,2024-11-28 02:21:10.146
2,10.0,17818790,2024-11-28 02:21:08.500
2,10.0,17734910,2024-11-28 02:21:07.766
2,10.0,17651040,2024-11-28 02:21:06.935
2,0.4,17347090,2024-11-28 02:14:30.629
2,1.6,17347090,2024-11-28 02:14:17.777
2,10.0,17263060,2024-11-28 02:14:17.405
2,10.0,17179020,2024-11-28 02:14:17.089
1,10.0,16434940,2024-11-28 02:14:15.524
1,10.0,16350900,2024-11-28 02:14:15.857
1,10.0,16266870,2024-11-28 02:14:16.161
1,10.0,16182830,2024-11-28 02:14:16.458
1,10.0,16098800,2024-11-28 02:14:16.768
