side,qty,rate,time
2,10.0,17433790,2024-11-29 02:11:53.399
2,10.0,17353070,2024-11-29 02:11:52.400
2,10.0,17272340,2024-11-29 02:11:51.618
2,10.0,17191620,2024-11-29 02:11:50.705
2,10.0,17110900,2024-11-29 02:11:50.011
2,10.0,17030180,2024-11-29 02:11:49.109
2,50.0,16804710,2024-11-28 02:23:49.376
2,0.4,16715360,2024-11-29 02:14:45.474
2,3.6,16715360,2024-11-29 02:14:33.047
2,10.0,16634390,2024-11-29 02:14:32.735
2,10.0,16553420,2024-11-29 02:14:32.438
2,49.0,16505570,2024-11-28 02:24:49.955
1,10.0,15834000,2024-11-29 02:14:30.790
1,10.0,15753030,2024-11-29 02:14:31.115
1,10.0,15672060,2024-11-29 02:14:31.444
1,10.0,15591090,2024-11-29 02:14:31.782
1,10.0,15510120,2024-11-29 02:14:32.113
