rank,useragent,count
1,/dcrwire:1.0.0/dcrd:2.1.1/,39
2,/dcrwire:1.0.0/dcrd:2.1.0/,35
3,/dcrwire:1.0.0/dcrd:2.0.6/,28
4,/dcrwire:1.0.0/dcrd:1.8.0/,10
5,/dcrwire:1.0.0/dcrd:2.0.3/,8
6,/dcrwire:1.0.0/dcrd:2.0.5/,8
7,/dcrwire:1.0.0/dcrd:2.0.4/,6
8,/dcrwire:1.0.0/dcrd:2.1.0(pre)/,2
9,/dcrwire:1.0.0/dcrd:1.8.1/,2
10,/dcrwire:1.0.0/dcrd:2.0.1/,1
