rank,useragent,count
1,/dcrwire:1.0.0/dcrd:2.1.2/,52
2,/dcrwire:1.0.0/dcrd:2.1.1/,48
3,/dcrwire:1.0.0/dcrd:2.1.0/,21
4,/dcrwire:1.0.0/dcrd:2.0.6/,13
5,/dcrwire:1.0.0/dcrd:1.8.0/,4
6,/dcrwire:1.0.0/dcrd:2.0.5/,3
7,/dcrwire:1.0.0/dcrd:2.1.0(pre)/,1
8,/dcrwire:1.0.0/dcrd:2.0.1/,1
9,/dcrwire:1.0.0/dcrd:2.2.0(pre)/,1
10,/dcrwire:1.0.0/dcrd:2.0.3/,1
11,/dcrwire:1.0.0/dcrd:1.8.1/,1
