rank,useragent,count
1,/dcrwire:1.0.0/dcrd:2.1.1/,77
2,/dcrwire:1.0.0/dcrd:2.1.0/,35
3,/dcrwire:1.0.0/dcrd:2.0.6/,17
4,/dcrwire:1.0.0/dcrd:1.8.0/,3
5,/dcrwire:1.0.0/dcrd:2.0.5/,2
6,/dcrwire:1.0.0/dcrd:2.1.2/,2
7,/dcrwire:1.0.0/dcrd:2.1.0(pre)/,1
8,/dcrwire:1.0.0/dcrd:2.0.4/,1
9,/dcrwire:1.0.0/dcrd:2.0.1/,1
10,/dcrwire:1.0.0/dcrd:1.8.1/,1
11,/dcrwire:1.0.0/dcrd:2.0.3/,1
