rank,useragent,count
1,/dcrwire:1.0.0/dcrd:2.1.1/,63
2,/dcrwire:1.0.0/dcrd:2.1.2/,32
3,/dcrwire:1.0.0/dcrd:2.1.0/,20
4,/dcrwire:1.0.0/dcrd:2.0.6/,15
5,/dcrwire:1.0.0/dcrd:1.8.0/,3
6,/dcrwire:1.0.0/dcrd:2.0.5/,2
7,/dcrwire:1.0.0/dcrd:2.0.3/,1
8,/dcrwire:1.0.0/dcrd:2.1.0(pre)/,1
9,/dcrwire:1.0.0/dcrd:2.0.4/,1
10,/dcrwire:1.0.0/dcrd:2.0.1/,1
11,/dcrwire:1.0.0/dcrd:1.8.1/,1
