id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2025-12-17 01:32:51,[3],0.088,False,1822,17472,98,9,1.4.0,1037010,0.04048529
dcrhive.com,mainnet,2022-06-23,2025-12-17 01:32:51,[3],1,False,490,29953,226,2,1.4.0+d190a83b6,1037010,0.010887921
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2025-12-17 01:32:51,[3],0.9500000000000001,False,113,14905,100,320,1.4.0+d190a83b6,1037010,0.002510888
decred.stake.fun,mainnet,2021-01-28,2025-12-17 01:32:51,[3],0.5,False,279,31859,196,46,1.4.0,1037010,0.006199449
decredvoting.com,mainnet,2021-02-01,2025-12-17 01:32:51,[3],1,False,132,9202,61,2,1.4.0,1037010,0.0029330726000000003
stakey.net,mainnet,2020-10-22,2025-12-17 01:32:51,[3],1,False,247,36500,279,5,1.4.0,1037010,0.005488401
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2025-12-17 01:32:51,[3],0.6900000000000001,False,465,384255,862,1065,1.4.0+d190a83b6,1806685,0.09094465
teststakepool.decred.org,testnet,2020-06-01,2025-12-17 01:32:51,[3],3,False,0,213770,488,571,1.4.0-pre+5263bfc2e,1806685,0
ultravsp.uk,mainnet,2020-12-01,2025-12-17 01:32:51,[3],0.30000000000000004,False,282,20272,125,4,1.4.0+d190a83b6,1037010,0.0062661096
vote.dcr-swiss.ch,mainnet,2023-06-30,2025-12-17 01:32:51,[3],0.18,False,984,30608,195,3,1.4.0+d190a83b6,1037010,0.021864723000000003
vsp.dcr.farm,mainnet,2020-12-09,2025-12-17 01:32:51,[3],0.5,False,982,16629,93,2,1.4.0,1037010,0.021820283000000003
vsp.decredcommunity.org,mainnet,2020-11-05,2025-12-17 01:32:51,[3],0.49,False,544,22658,142,13,1.4.0+d190a83b6,1037010,0.0120878145
vsp.stakeminer.com,mainnet,2020-11-09,2025-12-17 01:32:51,[3],1,False,161,36051,238,0,1.4.0+d190a83b6,1037010,0.0035774598
vspd.bass.cf,mainnet,2022-05-01,2025-12-17 01:32:52,[3],0.16,False,180,29892,176,80,1.4.0,1037010,0.0039996444
