id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2025-12-30 01:31:52,[3],0.088,False,1512,18198,107,9,1.4.0,1040761,0.039662138
dcrhive.com,mainnet,2022-06-23,2025-12-29 13:24:17,[3],1,False,336,30137,226,2,1.4.0+d190a83b6,1040600,0.008852589000000001
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2025-12-30 01:31:52,[3],0.9500000000000001,False,106,14943,100,320,1.4.0+d190a83b6,1040761,0.0027805467000000003
decred.stake.fun,mainnet,2021-01-28,2025-12-30 01:31:52,[3],0.5,False,418,32015,196,46,1.4.0,1040761,0.010964797
decredvoting.com,mainnet,2021-02-01,2025-12-30 01:31:52,[3],1,False,93,9247,61,2,1.4.0,1040761,0.0024395362
stakey.net,mainnet,2020-10-22,2025-12-30 01:31:52,[3],1,False,189,36594,279,5,1.4.0,1040761,0.004957767
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2025-12-30 01:31:52,[3],0.6900000000000001,False,462,388478,876,1065,1.4.0+d190a83b6,1816047,0.09039327
teststakepool.decred.org,testnet,2020-06-01,2025-12-30 01:31:52,[3],3,False,0,213770,488,571,1.4.0-pre+5263bfc2e,1816047,0
ultravsp.uk,mainnet,2020-12-01,2025-12-30 01:31:52,[3],0.30000000000000004,False,204,20397,127,4,1.4.0+d190a83b6,1040761,0.0053512407
vote.dcr-swiss.ch,mainnet,2023-06-30,2025-12-30 01:31:52,[3],0.18,False,723,30985,200,3,1.4.0+d190a83b6,1040761,0.018965427
vsp.dcr.farm,mainnet,2020-12-09,2025-12-30 01:31:52,[3],0.5,False,675,16953,93,2,1.4.0,1040761,0.017706312000000002
vsp.decredcommunity.org,mainnet,2020-11-05,2025-12-30 01:31:52,[3],0.49,False,433,22853,143,13,1.4.0+d190a83b6,1040761,0.01135827
vsp.stakeminer.com,mainnet,2020-11-09,2025-12-30 01:31:52,[3],1,False,138,36100,238,0,1.4.0+d190a83b6,1040761,0.003619957
vspd.bass.cf,mainnet,2022-05-01,2025-12-30 01:31:52,[3],0.16,False,185,29955,177,80,1.4.0,1040761,0.0048528407
