id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2025-12-25 01:29:04,[3],0.088,False,1549,17911,104,9,1.4.0,1039294,0.039126042
dcrhive.com,mainnet,2022-06-23,2025-12-25 01:29:05,[3],1,False,394,30072,226,2,1.4.0+d190a83b6,1039294,0.009952008
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2025-12-25 01:29:04,[3],0.9500000000000001,False,92,14931,100,320,1.4.0+d190a83b6,1039294,0.002323819
decred.stake.fun,mainnet,2021-01-28,2025-12-25 01:29:04,[3],0.5,False,332,31949,196,46,1.4.0,1039294,0.008385956
decredvoting.com,mainnet,2021-02-01,2025-12-25 01:29:04,[3],1,False,110,9226,61,2,1.4.0,1039294,0.0027784794
stakey.net,mainnet,2020-10-22,2025-12-25 01:29:05,[3],1,False,205,36552,279,5,1.4.0,1039294,0.0051780753
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2025-12-25 01:29:04,[3],0.6900000000000001,False,468,386825,872,1065,1.4.0+d190a83b6,1812442,0.091603056
teststakepool.decred.org,testnet,2020-06-01,2025-12-25 01:29:04,[3],3,False,0,213770,488,571,1.4.0-pre+5263bfc2e,1812442,0
ultravsp.uk,mainnet,2020-12-01,2025-12-25 01:29:05,[3],0.30000000000000004,False,227,20350,126,4,1.4.0+d190a83b6,1039294,0.0057337712
vote.dcr-swiss.ch,mainnet,2023-06-30,2025-12-25 01:29:04,[3],0.18,False,761,30852,199,3,1.4.0+d190a83b6,1039294,0.019222027000000003
vsp.dcr.farm,mainnet,2020-12-09,2025-12-25 01:29:04,[3],0.5,False,788,16828,93,2,1.4.0,1039294,0.019904016
vsp.decredcommunity.org,mainnet,2020-11-05,2025-12-25 01:29:05,[3],0.49,False,425,22791,142,13,1.4.0+d190a83b6,1039294,0.010735034000000001
vsp.stakeminer.com,mainnet,2020-11-09,2025-12-25 01:29:04,[3],1,False,135,36081,238,0,1.4.0+d190a83b6,1039294,0.0034099520000000004
vspd.bass.cf,mainnet,2022-05-01,2025-12-25 01:29:04,[3],0.16,False,148,29928,177,80,1.4.0,1039294,0.0037383179
