id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2025-12-27 01:30:04,[3],0.088,False,1479,18033,105,9,1.4.0,1039887,0.03904332
dcrhive.com,mainnet,2022-06-23,2025-12-27 01:30:04,[3],1,False,367,30099,226,2,1.4.0+d190a83b6,1039887,0.009688234
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2025-12-27 01:30:04,[3],0.9500000000000001,False,88,14935,100,320,1.4.0+d190a83b6,1039887,0.0023230643000000002
decred.stake.fun,mainnet,2021-01-28,2025-12-27 01:30:04,[3],0.5,False,357,31967,196,46,1.4.0,1039887,0.00942425
decredvoting.com,mainnet,2021-02-01,2025-12-27 01:30:04,[3],1,False,104,9234,61,2,1.4.0,1039887,0.0027454398
stakey.net,mainnet,2020-10-22,2025-12-27 01:30:05,[3],1,False,193,36572,279,5,1.4.0,1039887,0.0050949026
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2025-12-27 01:30:04,[3],0.6900000000000001,False,474,387470,873,1065,1.4.0+d190a83b6,1813883,0.09245173
teststakepool.decred.org,testnet,2020-06-01,2025-12-27 01:30:04,[3],3,False,0,213770,488,571,1.4.0-pre+5263bfc2e,1813883,0
ultravsp.uk,mainnet,2020-12-01,2025-12-27 01:30:04,[3],0.30000000000000004,False,214,20370,126,4,1.4.0+d190a83b6,1039887,0.0056492700000000005
vote.dcr-swiss.ch,mainnet,2023-06-30,2025-12-27 01:30:04,[3],0.18,False,711,30916,199,3,1.4.0+d190a83b6,1039887,0.018769303
vsp.dcr.farm,mainnet,2020-12-09,2025-12-27 01:30:04,[3],0.5,False,745,16874,93,2,1.4.0,1039887,0.01966685
vsp.decredcommunity.org,mainnet,2020-11-05,2025-12-27 01:30:05,[3],0.49,False,396,22824,142,13,1.4.0+d190a83b6,1039887,0.0104537895
vsp.stakeminer.com,mainnet,2020-11-09,2025-12-27 01:30:04,[3],1,False,126,36092,238,0,1.4.0+d190a83b6,1039887,0.0033262058000000003
vspd.bass.cf,mainnet,2022-05-01,2025-12-27 01:30:05,[3],0.16,False,176,29937,177,80,1.4.0,1039887,0.0046461285
