id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2025-12-14 01:30:01,[3],0.088,False,1888,17261,95,8,1.4.0,1036024,0.04505644
dcrhive.com,mainnet,2022-06-23,2025-12-14 01:30:01,[3],1,False,502,29911,226,2,1.4.0+d190a83b6,1036024,0.011980049000000001
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2025-12-14 01:30:01,[3],0.9500000000000001,False,105,14892,100,320,1.4.0+d190a83b6,1036024,0.0025057872000000003
decred.stake.fun,mainnet,2021-01-28,2025-12-14 01:30:01,[3],0.5,False,217,31831,196,46,1.4.0,1036024,0.005178626600000001
decredvoting.com,mainnet,2021-02-01,2025-12-14 01:30:01,[3],1,False,151,9178,61,2,1.4.0,1036024,0.0036035606
stakey.net,mainnet,2020-10-22,2025-12-14 01:30:01,[3],1,False,256,36475,279,5,1.4.0,1036024,0.0061093476
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2025-12-14 01:30:01,[3],0.6900000000000001,False,478,383293,862,1065,1.4.0+d190a83b6,1804521,0.09328649
teststakepool.decred.org,testnet,2020-06-01,2025-12-14 01:30:01,[3],3,False,0,213770,488,571,1.4.0-pre+5263bfc2e,1804521,0
ultravsp.uk,mainnet,2020-12-01,2025-12-14 01:30:01,[3],0.30000000000000004,False,304,20235,125,4,1.4.0+d190a83b6,1036024,0.0072548506
vote.dcr-swiss.ch,mainnet,2023-06-30,2025-12-14 01:30:01,[3],0.18,False,989,30513,195,3,1.4.0+d190a83b6,1036024,0.023602128
vsp.dcr.farm,mainnet,2020-12-09,2025-12-14 01:30:01,[3],0.5,False,1078,16499,93,9,1.4.0,1036024,0.025726082
vsp.decredcommunity.org,mainnet,2020-11-05,2025-12-14 01:30:01,[3],0.49,False,566,22597,142,13,1.4.0+d190a83b6,1036024,0.013507386000000001
vsp.stakeminer.com,mainnet,2020-11-09,2025-12-14 01:30:01,[3],1,False,161,36040,238,0,1.4.0+d190a83b6,1036024,0.0038422070000000003
vspd.bass.cf,mainnet,2022-05-01,2025-12-14 01:30:01,[3],0.16,False,181,29878,176,80,1.4.0,1036024,0.0043194997
