pool_id,url,hashrate,miners,minpay,id,feetype,workers,income,i_blocks,blocks_nr,lastblock,lastblocktime,blocks_1000,blocks_count,hashrate_average_100_count,hashrate_average_100hashrate_average_1h,hashrate_average_7d,hashrate_average_7d_count,expected_blocks,luck
miningandco.com,https://decred.miningandco.com,2500000000000,-1,-1,33,PPS,0,0,0,10,912946,1728776020,247,18,78,0,2650726538467.456,169,25.16,-7.158992660762859
0,https://decred.pooltronic.tech,517940000000,-1,-1,29,PPLNS,0,0,0,10,912958,1728779755,64,7,78,0,411832507199.9408,169,4.88,2.119897266865989
e4pool.com,https://dcr.e4pool.com,3220000000000,-1,-1,34,PPLNS,0,0,0,11,912979,1728785482,372,33,78,0,3269093822704.142,169,30.78,2.21947673624112
threepool.tech,https://dcr.threepool.tech,1270000000000,-1,-1,35,PPLNS,0,0,0,11,912974,1728783892,101,16,78,0,1027601121516.5681,169,13.18,2.819618657655761
