baseID,quoteID,rate,bookVolume,change24,vol24,high24,low24,vol24USD,date
dgb,btc,28,0,0.0,0,28,28,0.0,2023-06-02 02:20:18.023
ltc,btc,312100,0,0.0,0,312100,312100,0.0,2023-06-02 02:20:16.031
btc,usdc.eth,29525450000,0,0.0,0,29525450000,29525450000,0.0,2023-06-02 02:20:15.022
dcr,ltc,18000000,0,-0.05645541751847775,12,19077000,18000000,186.1849770912,2023-06-02 02:20:15.022
dcr,usdc.eth,21097000,0,0.0,0,21097000,21097000,0.0,2023-06-02 02:20:18.011
doge,btc,0,0,0.0,0,0,0,0.0,2023-06-02 02:20:18.020
zec,btc,125300,0,0.0,0,125300,125300,0.0,2023-06-02 02:20:16.028
eth,btc,699000,0,0.0,0,699000,699000,0.0,2023-06-02 02:20:15.022
zec,usdc.eth,0,0,0.0,0,0,0,0.0,2023-06-02 02:20:15.019
dcr,btc,57600,0,0.014084507042253521,1280,59300,56800,19859.730889728,2023-06-02 02:20:10.020
