baseID,quoteID,rate,bookVolume,change24,vol24,high24,low24,vol24USD,date
dcr,usdc.eth,21097000,0,0.0,0.0,21097000,21097000,0.0,2023-06-15 02:10:36.020
doge,btc,0,0,0.0,0.0,0,0,0.0,2023-06-15 02:10:36.023
zec,btc,125300,0,0.0,0.0,125300,125300,0.0,2023-06-15 02:10:40.027
eth,btc,699000,0,0.0,0.0,699000,699000,0.0,2023-06-15 02:10:40.027
zec,usdc.eth,0,0,0.0,0.0,0,0,0.0,2023-06-15 02:10:40.018
dcr,btc,59300,0,0.2151639344262295,1786.5712,60200,1000,26674.77449248046,2023-06-15 02:10:40.358
dgb,btc,28,0,0.0,0.0,28,28,0.0,2023-06-15 02:10:36.026
ltc,btc,312100,0,0.0,0.0,312100,312100,0.0,2023-06-15 02:10:40.027
btc,usdc.eth,29525450000,0,0.0,0.0,29525450000,29525450000,0.0,2023-06-15 02:10:40.021
dcr,ltc,16640000,0,0.0,0.0,16640000,16640000,0.0,2023-06-15 02:10:40.024
