baseID,quoteID,rate,bookVolume,change24,vol24,high24,low24,vol24USD,date
zec,usdc.eth,0,0,0.0,0,0,0,0.0,2023-06-26 02:36:03.023
dcr,btc,47200,0,-0.022774327122153208,2960,50200,46000,42456.74997405139,2023-06-26 02:36:00.023
dcr,usdc.eth,21097000,0,0.0,0,21097000,21097000,0.0,2023-06-26 02:36:00.020
doge,btc,0,0,0.0,0,0,0,0.0,2023-06-26 02:36:00.023
zec,btc,125300,0,0.0,0,125300,125300,0.0,2023-06-26 02:36:00.023
eth,btc,699000,0,0.0,0,699000,699000,0.0,2023-06-26 02:36:03.023
dgb,btc,28,0,0.0,0,28,28,0.0,2023-06-26 02:36:00.023
ltc,btc,300200,0,0.0,0,300200,300200,0.0,2023-06-26 02:36:00.133
btc,usdc.eth,29525450000,0,0.0,0,29525450000,29525450000,0.0,2023-06-26 02:36:03.020
dcr,ltc,15636000,0,0.0,0,15636000,15636000,0.0,2023-06-26 02:36:03.023
