baseID,quoteID,rate,bookVolume,change24,vol24,high24,low24,vol24USD,date
dgb,btc,28,0,0.0,0,28,28,0.0,2023-06-17 02:06:48.030
ltc,btc,312100,0,0.0,0,312100,312100,0.0,2023-06-17 02:06:48.033
btc,usdc.eth,29525450000,0,0.0,0,29525450000,29525450000,0.0,2023-06-17 02:06:51.026
dcr,ltc,16640000,0,0.0,0,16640000,16640000,0.0,2023-06-17 02:06:51.023
dcr,usdc.eth,21097000,0,0.0,0,21097000,21097000,0.0,2023-06-17 02:06:48.022
doge,btc,0,0,0.0,0,0,0,0.0,2023-06-17 02:06:48.030
zec,btc,125300,0,0.0,0,125300,125300,0.0,2023-06-17 02:06:48.024
eth,btc,699000,0,0.0,0,699000,699000,0.0,2023-06-17 02:06:51.023
zec,usdc.eth,0,0,0.0,0,0,0,0.0,2023-06-17 02:06:51.020
dcr,btc,52500,0,-0.07079646017699115,200,56500,52500,2804.0844484088,2023-06-17 02:06:50.023
