baseID,quoteID,rate,bookVolume,change24,vol24,high24,low24,vol24USD,date
ltc,btc,312100,0,0.0,0,312100,312100,0.0,2023-06-05 02:22:24.029
btc,usdc.eth,29525450000,0,0.0,0,29525450000,29525450000,0.0,2023-06-05 02:22:24.017
dcr,ltc,17607000,0,0.0,0,17607000,17607000,0.0,2023-06-05 02:22:24.020
dgb,btc,28,0,0.0,0,28,28,0.0,2023-06-05 02:22:24.026
doge,btc,0,0,0.0,0,0,0,0.0,2023-06-05 02:22:24.023
zec,btc,125300,0,0.0,0,125300,125300,0.0,2023-06-05 02:22:24.026
eth,btc,699000,0,0.0,0,699000,699000,0.0,2023-06-05 02:22:24.023
zec,usdc.eth,0,0,0.0,0,0,0,0.0,2023-06-05 02:22:24.012
dcr,btc,57400,0,-0.018803418803418803,1200,59000,56500,18528.74974237788,2023-06-05 02:22:20.017
dcr,usdc.eth,21097000,0,0.0,0,21097000,21097000,0.0,2023-06-05 02:22:24.014
