baseID,quoteID,rate,bookVolume,change24,vol24,high24,low24,vol24USD,date
btc,usdc.eth,29525450000,0,0.0,0,29525450000,29525450000,0.0,2023-06-04 02:42:48.027
dcr,ltc,17607000,0,-0.021833333333333333,2,18000000,17607000,30.925838080289,2023-06-04 02:42:48.025
dgb,btc,28,0,0.0,0,28,28,0.0,2023-06-04 02:42:48.033
ltc,btc,312100,0,0.0,0,312100,312100,0.0,2023-06-04 02:42:48.033
zec,btc,125300,0,0.0,0,125300,125300,0.0,2023-06-04 02:42:48.025
eth,btc,699000,0,0.0,0,699000,699000,0.0,2023-06-04 02:42:48.030
zec,usdc.eth,0,0,0.0,0,0,0,0.0,2023-06-04 02:42:48.020
dcr,btc,58500,0,0.09962406015037593,1040,59700,53200,16081.43580175028,2023-06-04 02:42:50.019
dcr,usdc.eth,21097000,0,0.0,0,21097000,21097000,0.0,2023-06-04 02:42:48.022
doge,btc,0,0,0.0,0,0,0,0.0,2023-06-04 02:42:48.037
