baseID,quoteID,rate,bookVolume,change24,vol24,high24,low24,vol24USD,date
dcr,usdc.eth,21097000,0,0.0,0,21097000,21097000,0.0,2023-06-11 02:36:48.020
doge,btc,0,0,0.0,0,0,0,0.0,2023-06-11 02:36:48.026
zec,btc,125300,0,0.0,0,125300,125300,0.0,2023-06-11 02:36:48.023
eth,btc,699000,0,0.0,0,699000,699000,0.0,2023-06-11 02:36:44.026
zec,usdc.eth,0,0,0.0,0,0,0,0.0,2023-06-11 02:36:44.023
dcr,btc,50400,0,-0.14864864864864866,1960,59200,48000,25417.546924570586,2023-06-11 02:36:40.132
dgb,btc,28,0,0.0,0,28,28,0.0,2023-06-11 02:36:48.026
ltc,btc,312100,0,0.0,0,312100,312100,0.0,2023-06-11 02:36:48.029
btc,usdc.eth,29525450000,0,0.0,0,29525450000,29525450000,0.0,2023-06-11 02:36:44.026
dcr,ltc,17978000,0,-0.05269259142164612,24,19362000,15928000,311.2352684641296,2023-06-11 02:36:44.026
