baseID,quoteID,rate,bookVolume,change24,vol24,high24,low24,vol24USD,date
dcr,ltc,18978000,0,0.07786675753961493,80,19305000,15605000,1185.6035146351119,2023-06-10 02:13:30.024
dgb,btc,28,0,0.0,0,28,28,0.0,2023-06-10 02:13:30.024
ltc,btc,312100,0,0.0,0,312100,312100,0.0,2023-06-10 02:13:28.025
btc,usdc.eth,29525450000,0,0.0,0,29525450000,29525450000,0.0,2023-06-10 02:13:30.024
eth,btc,699000,0,0.0,0,699000,699000,0.0,2023-06-10 02:13:30.024
zec,usdc.eth,0,0,0.0,0,0,0,0.0,2023-06-10 02:13:30.021
dcr,btc,59200,0,0.1297709923664122,2480,65000,30000,36753.708953688474,2023-06-10 02:13:30.194
dcr,usdc.eth,21097000,0,0.0,0,21097000,21097000,0.0,2023-06-10 02:13:30.024
doge,btc,0,0,0.0,0,0,0,0.0,2023-06-10 02:13:30.024
zec,btc,125300,0,0.0,0,125300,125300,0.0,2023-06-10 02:13:28.022
