baseID,quoteID,rate,bookVolume,change24,vol24,high24,low24,vol24USD,date
dcr,usdc.eth,21097000,0,0.0,0,21097000,21097000,0.0,2023-06-12 02:22:42.020
doge,btc,0,0,0.0,0,0,0,0.0,2023-06-12 02:22:42.023
zec,btc,125300,0,0.0,0,125300,125300,0.0,2023-06-12 02:22:40.022
eth,btc,699000,0,0.0,0,699000,699000,0.0,2023-06-12 02:22:45.013
zec,usdc.eth,0,0,0.0,0,0,0,0.0,2023-06-12 02:22:45.010
dcr,btc,47700,0,-0.05357142857142857,2120,51000,47400,26256.103141501266,2023-06-12 02:22:40.024
dgb,btc,28,0,0.0,0,28,28,0.0,2023-06-12 02:22:42.023
ltc,btc,312100,0,0.0,0,312100,312100,0.0,2023-06-12 02:22:40.024
btc,usdc.eth,29525450000,0,0.0,0,29525450000,29525450000,0.0,2023-06-12 02:22:45.019
dcr,ltc,17978000,0,0.0,0,17978000,17978000,0.0,2023-06-12 02:22:45.016
