baseID,quoteID,rate,bookVolume,change24,vol24,high24,low24,vol24USD,date
dcr,ltc,16640000,0,0.0,0,16640000,16640000,0.0,2023-06-20 02:06:40.023
dgb,btc,28,0,0.0,0,28,28,0.0,2023-06-20 02:06:36.027
ltc,btc,312100,0,0.0,0,312100,312100,0.0,2023-06-20 02:06:40.026
btc,usdc.eth,29525450000,0,0.0,0,29525450000,29525450000,0.0,2023-06-20 02:06:40.023
eth,btc,699000,0,0.0,0,699000,699000,0.0,2023-06-20 02:06:40.023
zec,usdc.eth,0,0,0.0,0,0,0,0.0,2023-06-20 02:06:40.020
dcr,btc,51500,0,-0.007707129094412331,1640,52100,50300,22476.207546321584,2023-06-20 02:06:40.214
dcr,usdc.eth,21097000,0,0.0,0,21097000,21097000,0.0,2023-06-20 02:06:36.021
doge,btc,0,0,0.0,0,0,0,0.0,2023-06-20 02:06:36.024
zec,btc,125300,0,0.0,0,125300,125300,0.0,2023-06-20 02:06:40.023
