baseID,quoteID,rate,bookVolume,change24,vol24,high24,low24,vol24USD,date
dgb,btc,28,0,0.0,0,28,28,0.0,2023-06-25 02:44:00.022
ltc,btc,300200,0,0.0,0,300200,300200,0.0,2023-06-25 02:44:00.025
btc,usdc.eth,29525450000,0,0.0,0,29525450000,29525450000,0.0,2023-06-25 02:43:58.013
dcr,ltc,15636000,0,-0.03796222235894912,8,16767000,15636000,116.2943258708024,2023-06-25 02:43:58.016
dcr,usdc.eth,21097000,0,0.0,0,21097000,21097000,0.0,2023-06-25 02:44:00.019
doge,btc,0,0,0.0,0,0,0,0.0,2023-06-25 02:44:00.022
zec,btc,125300,0,0.0,0,125300,125300,0.0,2023-06-25 02:44:00.022
eth,btc,699000,0,0.0,0,699000,699000,0.0,2023-06-25 02:43:58.016
zec,usdc.eth,0,0,0.0,0,0,0,0.0,2023-06-25 02:43:58.010
dcr,btc,48300,0,0.016842105263157894,880,48300,47400,12792.375845788263,2023-06-25 02:44:00.022
