baseID,quoteID,rate,bookVolume,change24,vol24,high24,low24,vol24USD,date
eth,btc,699000,0,0.0,0,699000,699000,0.0,2023-06-01 02:46:57.022
zec,usdc.eth,0,0,0.0,0,0,0,0.0,2023-06-01 02:46:57.019
dcr,btc,56800,0,-0.035653650254668934,2280,59100,55700,36077.73657782352,2023-06-01 02:46:50.026
dcr,usdc.eth,21097000,0,0.0,0,21097000,21097000,0.0,2023-06-01 02:46:54.020
doge,btc,0,0,0.0,0,0,0,0.0,2023-06-01 02:46:54.023
zec,btc,125300,0,0.0,0,125300,125300,0.0,2023-06-01 02:46:56.019
dcr,ltc,19077000,0,-0.03768159806295399,2,19824000,19077000,31.647137348968,2023-06-01 02:46:57.022
dgb,btc,28,0,0.0,0,28,28,0.0,2023-06-01 02:46:54.026
ltc,btc,312100,0,0.0,0,312100,312100,0.0,2023-06-01 02:46:56.140
btc,usdc.eth,29525450000,0,0.0,0,29525450000,29525450000,0.0,2023-06-01 02:46:57.025
