baseID,quoteID,rate,bookVolume,change24,vol24,high24,low24,vol24USD,date
dcr,usdc.eth,21097000,0,0.0,0,21097000,21097000,0.0,2023-06-06 02:24:54.020
doge,btc,0,0,0.0,0,0,0,0.0,2023-06-06 02:24:54.023
zec,btc,125300,0,0.0,0,125300,125300,0.0,2023-06-06 02:24:56.021
eth,btc,699000,0,0.0,0,699000,699000,0.0,2023-06-06 02:24:52.025
zec,usdc.eth,0,0,0.0,0,0,0,0.0,2023-06-06 02:24:52.019
dcr,btc,55900,0,-0.02613240418118467,1880,58500,54900,26542.597978761714,2023-06-06 02:24:50.020
dgb,btc,28,0,0.0,0,28,28,0.0,2023-06-06 02:24:54.026
ltc,btc,312100,0,0.0,0,312100,312100,0.0,2023-06-06 02:24:56.024
btc,usdc.eth,29525450000,0,0.0,0,29525450000,29525450000,0.0,2023-06-06 02:24:52.025
dcr,ltc,17607000,0,0.0,0,17607000,17607000,0.0,2023-06-06 02:24:52.022
