baseID,quoteID,rate,bookVolume,change24,vol24,high24,low24,vol24USD,date
zec,btc,125300,0,0.0,0,125300,125300,0.0,2023-06-27 02:28:16.023
eth,btc,699000,0,0.0,0,699000,699000,0.0,2023-06-27 02:28:15.022
zec,usdc.eth,0,0,0.0,0,0,0,0.0,2023-06-27 02:28:15.019
dcr,btc,47100,0,-0.00211864406779661,1560,48400,46300,22060.659940770514,2023-06-27 02:28:20.013
dcr,usdc.eth,21097000,0,0.0,0,21097000,21097000,0.0,2023-06-27 02:28:18.010
doge,btc,0,0,0.0,0,0,0,0.0,2023-06-27 02:28:18.014
btc,usdc.eth,29525450000,0,0.0,0,29525450000,29525450000,0.0,2023-06-27 02:28:15.022
dcr,ltc,15636000,0,0.0,0,15636000,15636000,0.0,2023-06-27 02:28:15.022
dgb,btc,28,0,0.0,0,28,28,0.0,2023-06-27 02:28:18.017
ltc,btc,300200,0,0.0,0,300200,300200,0.0,2023-06-27 02:28:16.026
