baseID,quoteID,rate,bookVolume,change24,vol24,high24,low24,vol24USD,date
dgb,btc,28,0,0.0,0,28,28,0.0,2023-06-07 02:24:36.023
ltc,btc,312100,0,0.0,0,312100,312100,0.0,2023-06-07 02:24:32.023
btc,usdc.eth,29525450000,0,0.0,0,29525450000,29525450000,0.0,2023-06-07 02:24:32.023
dcr,ltc,17607000,0,0.0,0,17607000,17607000,0.0,2023-06-07 02:24:32.023
dcr,btc,52400,0,-0.0626118067978533,2120,56100,51900,29729.003633933193,2023-06-07 02:24:30.182
dcr,usdc.eth,21097000,0,0.0,0,21097000,21097000,0.0,2023-06-07 02:24:36.020
doge,btc,0,0,0.0,0,0,0,0.0,2023-06-07 02:24:36.023
zec,btc,125300,0,0.0,0,125300,125300,0.0,2023-06-07 02:24:32.023
eth,btc,699000,0,0.0,0,699000,699000,0.0,2023-06-07 02:24:32.023
zec,usdc.eth,0,0,0.0,0,0,0,0.0,2023-06-07 02:24:32.020
