baseID,quoteID,rate,bookVolume,change24,vol24,high24,low24,vol24USD,date
ltc,btc,312100,0,0.0,0,312100,312100,0.0,2023-06-14 02:11:44.030
btc,usdc.eth,29525450000,0,0.0,0,29525450000,29525450000,0.0,2023-06-14 02:11:42.023
dcr,ltc,16640000,0,-0.07442429636222049,4,17978000,16640000,49.595763542552,2023-06-14 02:11:42.026
dgb,btc,28,0,0.0,0,28,28,0.0,2023-06-14 02:11:42.023
doge,btc,0,0,0.0,0,0,0,0.0,2023-06-14 02:11:42.023
zec,btc,125300,0,0.0,0,125300,125300,0.0,2023-06-14 02:11:44.027
eth,btc,699000,0,0.0,0,699000,699000,0.0,2023-06-14 02:11:42.023
zec,usdc.eth,0,0,0.0,0,0,0,0.0,2023-06-14 02:11:42.023
dcr,btc,48700,0,0.012474012474012475,1160,48900,46300,14382.77142734008,2023-06-14 02:11:40.019
dcr,usdc.eth,21097000,0,0.0,0,21097000,21097000,0.0,2023-06-14 02:11:42.020
